,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
3845,1.0,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OCc5cccnc5)c(OC)cc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,XIQOOYDNYCZXBM-UHFFFAOYSA-N,XIQOOYDNYCZXBM
3846,1.0,COc1cc([C@H]2c3ccccc3C(=O)N3C=CN(C(C)=O)C[C@H]23)cc2c1OCO2,XXMYEEZJCBJUQK-XLIONFOSSA-N,XXMYEEZJCBJUQK
3847,1.0,COc1cc([C@H]2c3ccccc3C(=O)N3CC(C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,IDANOMWCBLGPHR-SATOSQONSA-N,IDANOMWCBLGPHR
3848,1.0,COc1cc([C@H]2c3ccccc3C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,SLVWEXQROXQSAD-WBWMCNGVSA-N,SLVWEXQROXQSAD
3849,1.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2ccccc2)cc2c1OCO2,FAJQATXXQQHVIW-DQEYMECFSA-N,FAJQATXXQQHVIW
3850,1.0,CC(=O)N1C[C@H](Cc2cc(O)c3c(c2)OCO3)N(C(=O)c2ccccc2)C[C@@H]1Cc1ccccc1,JDHFJTGFKAYMMX-ZEQRLZLVSA-N,JDHFJTGFKAYMMX
3851,1.0,COc1cc(C[C@H]2CN3C(=O)C4[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2,BYKOTIQEKORHBL-CNSIFCLKSA-N,BYKOTIQEKORHBL
3852,1.0,COc1cc(C[C@H]2CN3C(=O)[C@]4(O)[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2,DUAOTFLIFONCQN-QGZVPWQWSA-N,DUAOTFLIFONCQN
3853,1.0,COc1c2c(cc3c1[C@H](c1ccccc1)C1C(=O)N4C[C@H](Cc5ccccc5)N(C(C)=O)C[C@@H]4[C@@H]31)OCO2,VTOITEGQWZFNRK-MAQSEVOOSA-N,VTOITEGQWZFNRK
3854,1.0,COc1c2c(cc3c1[C@H](c1ccccc1)[C@@]1(O)C(=O)N4C[C@H](Cc5ccccc5)N(C(C)=O)C[C@@H]4[C@@H]31)OCO2,HPVOHQVKBZIFOZ-MPPANQFJSA-N,HPVOHQVKBZIFOZ
3855,1.0,COc1cc([C@H]2c3ncccc3C(=O)N3C=CN(C(C)=O)C[C@H]23)cc2c1OCO2,SCAMUIOJOQXVJF-CRAIPNDOSA-N,SCAMUIOJOQXVJF
3856,1.0,COc1cc([C@H]2c3ccncc3C(=O)N3C=CN(C(C)=O)C[C@H]23)cc2c1OCO2,YQHWCEGBVLAGAR-APWZRJJASA-N,YQHWCEGBVLAGAR
3857,1.0,COc1cc([C@H]2c3ncccc3C(=O)N3CC(C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,YTRVQLIKOYPSDZ-JUOXGZAWSA-N,YTRVQLIKOYPSDZ
3858,1.0,COc1cc([C@H]2c3ncccc3C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,JSMHBJDTZOCMJO-NIRIFSCTSA-N,JSMHBJDTZOCMJO
3859,1.0,COc1cc([C@H]2c3ccncc3C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,QBZFFXJETSYRQF-CLLDFNAGSA-N,QBZFFXJETSYRQF
3860,1.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2cccnc2)cc2c1OCO2,QCRVISUPKSBBMR-ZEQRLZLVSA-N,QCRVISUPKSBBMR
3861,1.0,COc1cc([C@H]2c3ccccc3C(=O)N3CC(C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc(OC)c1O,KYVXWKDZLJERHC-SATOSQONSA-N,KYVXWKDZLJERHC
3862,1.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2ccccc2)cc(OC)c1O,ZYUBUHISUWBOME-DQEYMECFSA-N,ZYUBUHISUWBOME
3863,1.0,COC1=C[C@]2(C[C@H]3CN(C(C)=O)[C@@H](Cc4ccccc4)CN3C2=O)OC1=O,FIFJQKCGFISZSC-FTRWYGJKSA-N,FIFJQKCGFISZSC
3864,1.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2)cc(OC)c1O,PZFQCYWITYPTOJ-OALUTQOASA-N,PZFQCYWITYPTOJ
3865,1.0,COc1cc([C@H]2c3cccnc3C(=O)N3C=CN(C(C)=O)C[C@H]23)cc2c1OCO2,BZQGDXTWEQIORD-QAPCUYQASA-N,BZQGDXTWEQIORD
3866,1.0,COc1cc([C@H]2c3cccnc3C(=O)N3CC(C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,ZWCQDCLBSRYRRO-QQVDTZSYSA-N,ZWCQDCLBSRYRRO
3867,1.0,COc1cc([C@H]2c3cccnc3C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,SYHNLJTVDSEPFT-HOKHCIIBSA-N,SYHNLJTVDSEPFT
3868,1.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2ccccn2)cc2c1OCO2,INVAHXWVBPONKY-GOTSBHOMSA-N,INVAHXWVBPONKY
3869,1.0,COc1cc([C@H]2c3cnccc3C(=O)N3C=CN(C(C)=O)C[C@H]23)cc2c1OCO2,PNHBXIUXNVZFEN-APWZRJJASA-N,PNHBXIUXNVZFEN
3870,1.0,COc1cc([C@H]2c3cnccc3C(=O)N3CC(C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,QAQIXWAAUHTHBA-IYRGYZHQSA-N,QAQIXWAAUHTHBA
3871,1.0,COc1cc([C@H]2c3cnccc3C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,AAAXQCAHTZSFCV-CLLDFNAGSA-N,AAAXQCAHTZSFCV
3872,1.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2ccncc2)cc2c1OCO2,SXKSZLGENIZSRU-ZEQRLZLVSA-N,SXKSZLGENIZSRU
3873,1.0,COc1cc(C[C@H]2CN3C(=O)C(=Cc4ccc(O)cc4)[C@H](c4cc(OC)c5c(c4)OCO5)[C@H]3CN2C(C)=O)cc2c1OCO2,UEIOXZDBQQSQDW-KIYFCNKGSA-N,UEIOXZDBQQSQDW
3874,1.0,COc1cc([C@H]2C(=Cc3ccc(O)cc3)C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,IYJRJPRFXWCDJW-LBGGBARHSA-N,IYJRJPRFXWCDJW
3875,1.0,COc1cc(C[C@H]2CN(C(=O)/C=C/c3ccccc3)[C@@H](Cc3cc(OC)c4c(c3)OCO4)CN2C(C)=O)cc2c1OCO2,NDRSITHOPMKCCO-MKRYHERSSA-N,NDRSITHOPMKCCO
3876,1.0,CC(=O)N1C[C@H](Cc2ccccc2)N(C(=O)/C=C/c2ccccc2)C[C@@H]1Cc1ccccc1,PNMSMSANEQJFBF-VCMDODSVSA-N,PNMSMSANEQJFBF
3877,1.0,COc1cc(C=C2C(=O)N3C[C@H](Cc4cc(OC)c5c(c4)OCO5)N(C(C)=O)C[C@@H]3[C@H]2c2cc(OC)c3c(c2)OCO3)ccc1O,SGIIYQJPAYJJDV-DEDGKJITSA-N,SGIIYQJPAYJJDV
3878,1.0,COc1cc(C=C2C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@@H]3[C@H]2c2cc(OC)c3c(c2)OCO3)ccc1O,VTNKDZGWTGSJSS-AJYOTADPSA-N,VTNKDZGWTGSJSS
3879,1.0,COc1cc(C=CC(=O)N2C[C@H](Cc3cc(OC)c4c(c3)OCO4)N(C(C)=O)C[C@@H]2Cc2cc(OC)c3c(c2)OCO3)ccc1O,MUFACOOFEYQKDY-DQEYMECFSA-N,MUFACOOFEYQKDY
3880,1.0,COc1cc(C[C@H]2CN(C(=O)c3ccccc3)[C@@H](Cc3cc(OC)c4c(c3)OCO4)CN2C(C)=O)cc2c1OCO2,WGLUNTQUGKWTGZ-ZEQRLZLVSA-N,WGLUNTQUGKWTGZ
3881,1.0,CC(=O)N1C[C@H](Cc2ccccc2)N(C(=O)c2ccccc2)C[C@@H]1Cc1ccccc1,LJBYDUQRBHJYHU-UIOOFZCWSA-N,LJBYDUQRBHJYHU
3882,1.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)/C=C/c2ccccc2)cc2c1OCO2,RVLALFABWNVGIS-HKRYAFHYSA-N,RVLALFABWNVGIS
3883,1.0,COc1cc([C@H]2c3ccccc3C(=O)N3CC(C(=O)c4ccccc4)NC[C@H]23)cc2c1OCO2,MMBADSOVDPRXNV-JAMSKMQTSA-N,MMBADSOVDPRXNV
3884,1.0,C=C(c1ccccc1)[C@H]1CN2C(=O)c3ccccc3[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CN1,YDOPEPYTRAZEFR-PLXFJCCSSA-N,YDOPEPYTRAZEFR
3885,1.0,COc1cc(C[C@H]2CN3C[C@@H]4[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2)cc2c1OCO2,WQECFXZCKUFACM-FERBAXHVSA-N,WQECFXZCKUFACM
3886,1.0,COc1c2c(cc3c1[C@H](c1ccccc1)C1C(=O)N4C[C@H](Cc5ccccc5)NC[C@@H]4[C@@H]31)OCO2,ZTZYEKPSSYGCJU-DHJUNICYSA-N,ZTZYEKPSSYGCJU
3887,1.0,COc1cc([C@H]2c3cccnc3C(=O)N3CC(C(=O)c4ccccc4)NC[C@H]23)cc2c1OCO2,ZBMKQSRDIGBNCO-MDKRWRRSSA-N,ZBMKQSRDIGBNCO
3888,1.0,C=C(c1ccccc1)[C@H]1CN2C(=O)c3ncccc3[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CN1,PEZYVERQODPIGD-LGVFNWMJSA-N,PEZYVERQODPIGD
3889,1.0,COc1cc([C@H]2c3cnccc3C(=O)N3CC(C(=O)c4ccccc4)NC[C@H]23)cc2c1OCO2,DPBAYUINKCYTAM-WJJSNJRJSA-N,DPBAYUINKCYTAM
3890,1.0,C=C(c1ccccc1)[C@H]1CN2C(=O)c3ccncc3[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CN1,MOWWAPPUHRKMJW-RQTOMXEWSA-N,MOWWAPPUHRKMJW
3891,0.0,CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,OYUDYQMFVRHPIY-UHFFFAOYSA-N,OYUDYQMFVRHPIY
3892,1.0,CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)nc1C(F)F,RKAHOQATMSONTM-IBGZPJMESA-N,RKAHOQATMSONTM
3893,1.0,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,XRYVAQQLDYTHCL-CMJOXMDJSA-N,XRYVAQQLDYTHCL
3894,1.0,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(N)=O)c(F)c1,JSFOGZGIBIQRPU-UHFFFAOYSA-N,JSFOGZGIBIQRPU
3895,1.0,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,YIBOMRUWOWDFLG-UHFFFAOYSA-N,YIBOMRUWOWDFLG
3896,1.0,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,GHOSNRCGJFBJIB-UHFFFAOYSA-N,GHOSNRCGJFBJIB
3897,1.0,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,YMTINGFKWWXKFG-UHFFFAOYSA-N,YMTINGFKWWXKFG
3898,1.0,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,UBVZQGOVTLIHLH-UHFFFAOYSA-N,UBVZQGOVTLIHLH
3899,0.0,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,WSPOMRSOLSGNFJ-AUWJEWJLSA-N,WSPOMRSOLSGNFJ
3900,0.0,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,IECPWNUMDGFDKC-MZJAQBGESA-N,IECPWNUMDGFDKC
3901,0.0,CC(O)C(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,ISJVOEOJQLKSJU-QURBUZHQSA-N,ISJVOEOJQLKSJU
3902,0.0,CC(c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,DDFOUSQFMYRUQK-PSRIUPCASA-N,DDFOUSQFMYRUQK
3903,1.0,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,RAGOYPUPXAKGKH-XAKZXMRKSA-N,RAGOYPUPXAKGKH
3904,1.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,KLBQZWRITKRQQV-UHFFFAOYSA-N,KLBQZWRITKRQQV
3905,1.0,CC(C)=CCC/C(C)=C/CNCCNC1C2CC3CC(C2)CC1C3,JFIBVDBTCDTBRH-REZTVBANSA-N,JFIBVDBTCDTBRH
3906,0.0,CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,PIQCTGMSNWUMAF-UHFFFAOYSA-N,PIQCTGMSNWUMAF
3907,0.0,CCCC(NC(=O)C1C2CCC[C@H]2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC,HURIEUGXSXGTBM-STXDFHRZSA-N,HURIEUGXSXGTBM
3908,1.0,COCCCOc1ccnc(C[S+](O)c2nc3ccccc3[nH]2)c1C,OVWXVMAHCBACFI-UHFFFAOYSA-N,OVWXVMAHCBACFI
3909,1.0,Oc1cccc2c1C1=Cc3ccccc3C1=N2,HBZVMNVUEXEASC-UHFFFAOYSA-N,HBZVMNVUEXEASC
3910,0.0,CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,ZCIGNRJZKPOIKD-CPKRCLNGSA-N,ZCIGNRJZKPOIKD
3911,1.0,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,BPQMGSKTAYIVFO-UHFFFAOYSA-N,BPQMGSKTAYIVFO
3912,1.0,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,KDGFLJKFZUIJMX-UHFFFAOYSA-N,KDGFLJKFZUIJMX
3913,1.0,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,GKDRMWXFWHEQQT-UHFFFAOYSA-N,GKDRMWXFWHEQQT
3914,1.0,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BCFGMOOMADDAQU-UHFFFAOYSA-N,BCFGMOOMADDAQU
3915,1.0,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PHXJVRSECIGDHY-UHFFFAOYSA-N,PHXJVRSECIGDHY
3916,1.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,FNHKPVJBJVTLMP-UHFFFAOYSA-N,FNHKPVJBJVTLMP
3917,1.0,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,SPMVMDHWKHCIDT-UHFFFAOYSA-N,SPMVMDHWKHCIDT
3918,1.0,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1OC,UZSASCBZXRCVQS-UHFFFAOYSA-N,UZSASCBZXRCVQS
3919,1.0,C[C@H]1O[C@H](CC(=O)O)C=c2c1c(O)c1c(O)ccc3c4n(c2c31)[C@@H]([C@@H](C)O)CC4,XKBLXLRYLGSGQV-NJBDSQKTSA-N,XKBLXLRYLGSGQV
3920,1.0,C[C@H]1O[C@]2(C)CC(=O)O[C@]2(C)c2c1c(O)c1c(O)ccc3c4n(c2c13)[C@@H]([C@@H](C)O)CC=4,PNPPYIHKRLGWJJ-XNGWIOIMSA-N,PNPPYIHKRLGWJJ
3921,1.0,COC(=O)C[C@H]1C=c2c(c(O)c3c(O)ccc4c5n(c2c43)[C@H]([C@@H](C)O)CC5)[C@H](C)O1,MMSGBUJBKASTGC-ZAZJYDDPSA-N,MMSGBUJBKASTGC
3922,1.0,C[C@@H]1OC(=CC(=O)O)C=c2c1c(O)c1c(O)ccc3c4n(c2c31)[C@H]([C@@H](C)O)CC4,GSFFMCMHSMOKST-BFVZDQMLSA-N,GSFFMCMHSMOKST
3923,1.0,C[C@@H]1OC(CC(=O)O)C(=O)c2c1c(O)c1c(O)ccc3c4n(c2c13)[C@H]([C@@H](C)O)CC=4,MJRKGKRTCHFIJW-KVBZOUDXSA-N,MJRKGKRTCHFIJW
3924,1.0,C[C@@H](O)[C@@H]1CC=c2c3ccc(O)c4c(O)c(O)c(C[C@@H](O)CC(=O)O)c(c43)n21,CXUUUJXFWODWRO-LNLATYFQSA-N,CXUUUJXFWODWRO
3925,1.0,C[C@H]1Oc2c(O)c3c(O)ccc4c5n(c(c2=C[C@H](CC(=O)O)O1)c43)[C@H]([C@@H](C)O)CC5,FXRAKEAMZXVREB-BIAAXOCRSA-N,FXRAKEAMZXVREB
3926,0.0,COc1cc(C(=O)O)ccc1CSc1ccncc1N(C)c1ccc(C#N)c2ccccc12,YYIFDEZXAMOORV-UHFFFAOYSA-N,YYIFDEZXAMOORV
3927,0.0,N#Cc1ccc(Nc2cnccc2SCc2ccccc2C(=O)O)c2ccccc12,KGXQVNQQKUPQGI-UHFFFAOYSA-N,KGXQVNQQKUPQGI
3928,0.0,N#Cc1ccc(Oc2cnccc2SCCCC(=O)O)c2ccccc12,UQEXNSNHSXXPFI-UHFFFAOYSA-N,UQEXNSNHSXXPFI
3929,0.0,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,YYBOLPLTQDKXPM-UHFFFAOYSA-N,YYBOLPLTQDKXPM
3930,1.0,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,LYLLLJJYBWLGHW-RETBCAHYSA-N,LYLLLJJYBWLGHW
3931,1.0,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC4CC4c4ccc(F)c(F)c4)nc(C#Cc4cccc(F)c4)nc31)[C@H](O)[C@@H]2O,VJWIVXWEDFMUKC-VTZCBGDCSA-N,VJWIVXWEDFMUKC
3932,1.0,CNC(=O)C1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,HUJXGQILHAUCCV-HNSUTGDMSA-N,HUJXGQILHAUCCV
3933,1.0,CNC(=O)C1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,IPSYPUKKXMNCNQ-PLKHDWLOSA-N,IPSYPUKKXMNCNQ
3934,1.0,Fc1ccc(C#CC2=NC(=NCc3cccc(Cl)c3)C3N=CN=C3N2)cc1F,WEUICBIGFDONQO-UHFFFAOYSA-N,WEUICBIGFDONQO
3935,1.0,COc1cc(CCN=C2N=C(C#Cc3ccc(Cl)s3)N=C3N=CNC23)ccc1O,MPFMHAAXLGXWPP-UHFFFAOYSA-N,MPFMHAAXLGXWPP
3936,1.0,CCOC(=O)[C@]12C[C@@H]1[C@@H](n1ccc3c(NCCc4ccccc4)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,ZPZDGGXNORFAFM-YOLPVHPBSA-N,ZPZDGGXNORFAFM
3937,1.0,CCOC(=O)[C@]12C[C@@H]1[C@@H](n1ccc3c(NCCCc4ccc(OC)c(O)c4)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,NQMDSSWFRCKHSD-BJAJKIPMSA-N,NQMDSSWFRCKHSD
3938,1.0,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(-n5cc(-c6ccc(F)c(F)c6)nn5)c4)nc(C#Cc4ccc(F)cc4)nc31)[C@H](O)[C@@H]2O,KRDQNVPICCYTLX-AZIAKEARSA-N,KRDQNVPICCYTLX
3939,1.0,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(-n5cc(-c6ccc(F)c(F)c6)nn5)c4)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,OZUGZULLHYRSTF-UEIGIEMISA-N,OZUGZULLHYRSTF
3940,1.0,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(-n5cc(-c6ccc(F)c(F)c6)nn5)c4)nc(C#Cc4cc(F)c(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,KQLOAHLCSBWJQS-FOAJDBNHSA-N,KQLOAHLCSBWJQS
3941,0.0,COc1ccc(CCNC(=O)c2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)cc1OC,MUGQDCMTOCRKLG-UHFFFAOYSA-N,MUGQDCMTOCRKLG
3942,0.0,COc1cc(CNC(=O)c2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)cc(OC)c1OC,KXZHZKWGZRKCJO-UHFFFAOYSA-N,KXZHZKWGZRKCJO
3943,0.0,O=C(NCc1ccncc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,IWWASBWXIMPLAI-UHFFFAOYSA-N,IWWASBWXIMPLAI
3944,0.0,O=C(Nc1ccc(N2CCOCC2)cc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,MBTBGWWJTWUHIO-UHFFFAOYSA-N,MBTBGWWJTWUHIO
3945,0.0,O=C(NCCc1ccccc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,MGURWGPNOBGQKK-UHFFFAOYSA-N,MGURWGPNOBGQKK
3946,0.0,O=C(c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12)N(Cc1ccccc1)Cc1ccccc1,XGNPYPJXBPJPFE-UHFFFAOYSA-N,XGNPYPJXBPJPFE
3947,0.0,O=C(NCCCN1CCOCC1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,DAMFRSSXKNIFLW-UHFFFAOYSA-N,DAMFRSSXKNIFLW
3948,0.0,CN1CCN(c2ccc(NC(=O)c3nn(-c4ccc(Cl)cc4)c(=O)c4ccccc34)cc2)CC1,NYXWKIBPHYYZHO-UHFFFAOYSA-N,NYXWKIBPHYYZHO
3949,1.0,O=C(Nc1nc2ccccc2[nH]1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,GGJLMRXWYSCPNW-UHFFFAOYSA-N,GGJLMRXWYSCPNW
3950,0.0,O=C(NCCN1CCOCC1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,FGJFUKCFGXVOOA-UHFFFAOYSA-N,FGJFUKCFGXVOOA
3951,1.0,O=C(NC(c1ccccc1)c1ccccc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,AHWYXQOZGKLVRS-UHFFFAOYSA-N,AHWYXQOZGKLVRS
3952,1.0,O=C(NCc1cccc(OC(F)(F)F)c1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,XDTWSVCCHOKGRX-UHFFFAOYSA-N,XDTWSVCCHOKGRX
3953,0.0,O=C(NCc1cccnc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,GNYISOPTUVLGOO-UHFFFAOYSA-N,GNYISOPTUVLGOO
3954,0.0,COc1ccc(CNC(=O)c2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)cc1,ZJXKFIKNZPBXPT-UHFFFAOYSA-N,ZJXKFIKNZPBXPT
3955,1.0,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,ZVQYERDUACENEO-UHFFFAOYSA-N,ZVQYERDUACENEO
3956,0.0,O=C(NCCc1cccc(F)c1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,PJQCALXVECZSTC-UHFFFAOYSA-N,PJQCALXVECZSTC
3957,0.0,O=C(NCc1ccc(-c2ccccc2)cc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,NMQBNZUYFOPIAV-UHFFFAOYSA-N,NMQBNZUYFOPIAV
3958,1.0,N#Cc1ccc(CNC(=O)c2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)cc1,RYXPSMVJXCUXHW-UHFFFAOYSA-N,RYXPSMVJXCUXHW
3959,0.0,O=C(NCCc1cccc(Cl)c1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,QRDRSMZYTTWVFA-UHFFFAOYSA-N,QRDRSMZYTTWVFA
3960,1.0,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,DWYRIWUZIJHQKQ-SANMLTNESA-N,DWYRIWUZIJHQKQ
3961,1.0,COc1cc(/C=C/c2ccc(OC)c(OC)c2)cc(OC)c1,PTVAOGIYBMTHSN-AATRIKPKSA-N,PTVAOGIYBMTHSN
3962,1.0,CCN(CC)CCCNc1cc(C)nc2c3cc4ccccc4nc3nn12,WYJBZJTVBKKVNU-UHFFFAOYSA-N,WYJBZJTVBKKVNU
3963,0.0,COc1ccc(-c2c3occc3c(OC[C@H]3OC3(C)C)c3ccc(=O)oc23)cc1OC,CQGOQNTWNLHXMY-GOSISDBHSA-N,CQGOQNTWNLHXMY
3964,1.0,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3cnccc3OC)n2)cc1,BQNNSQDTGKIUCY-UHFFFAOYSA-N,BQNNSQDTGKIUCY
3965,0.0,C=CC(O)C#CC#CC/C=C\CCCCCCC,UGJAEDFOKNAMQD-KHPPLWFESA-N,UGJAEDFOKNAMQD
3966,0.0,C=CC(O)C#CC#CC(O)/C=C\CCCCCCC,QWCNQXNAFCBLLV-UVTDQMKNSA-N,QWCNQXNAFCBLLV
