,status_pampa,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
428,1.0,Nc1nccn2c(C3CCC(C(=O)Nc4nncs4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12,IYHDQGNBIDQYLJ-UHFFFAOYSA-N,IYHDQGNBIDQYLJ
429,1.0,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2c1,UTKKDZJOGSGJSU-UHFFFAOYSA-N,UTKKDZJOGSGJSU
430,1.0,CCOC(=O)c1c(-c2ccc(OC)cc2)[nH]c2cc(OC)ccc2c1=O,ROQHPRGMOPCLDC-UHFFFAOYSA-N,ROQHPRGMOPCLDC
431,1.0,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1cc([N+](=O)[O-])c(O)cc1Cl,GLWDSTYVWPTHEW-UHFFFAOYSA-N,GLWDSTYVWPTHEW
432,0.0,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(NC(=O)NC(CC(=O)O)C(=O)O)c2)C1,NVVMUEHPLNQKMU-UHFFFAOYSA-N,NVVMUEHPLNQKMU
433,1.0,CC(C)=CCc1c(O)cc(O)c2c1O[C@]13C(=CC4C[C@H]1C(C)(C)OC3(CC=C(C)C)C4=O)C2=O,LWIGRTRTVVPXOZ-NNQVEOPXSA-N,LWIGRTRTVVPXOZ
434,1.0,COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1,QAUZWOMJZGGYOW-QGZVFWFLSA-N,QAUZWOMJZGGYOW
435,0.0,Cc1cc(NC(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2n1,JKWVVRXLBAMQLY-UHFFFAOYSA-N,JKWVVRXLBAMQLY
436,1.0,CCN(CC)CCCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,TXCSDESMIIXNRY-UHFFFAOYSA-N,TXCSDESMIIXNRY
437,1.0,Brc1ccc(-c2nc(-c3ccc4[nH]cnc4c3)no2)cc1,WDSQNMSWLYROHT-UHFFFAOYSA-N,WDSQNMSWLYROHT
438,1.0,CCCCCCS(=O)(=O)c1cc(Cl)c(C(=O)CCN(C)C)c(Cl)c1,AAICVIMODTZYOT-UHFFFAOYSA-N,AAICVIMODTZYOT
439,0.0,Cc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1cc([N+](=O)[O-])c(N(C)C)cc1Cl,FWSGIXGKIWDJGQ-UHFFFAOYSA-N,FWSGIXGKIWDJGQ
440,0.0,O=C(O)CCCn1cc(CC(=O)O)c2c(/C=C/c3ccc(OCCCCOc4ccccc4)cc3)cccc21,LQAREGHVTIHGAM-DTQAZKPQSA-N,LQAREGHVTIHGAM
441,1.0,CS(C)(=O)=N[C@H]1CC[C@@H](C(F)(F)F)CC1,DDVAIRSECUGVIR-OCAPTIKFSA-N,DDVAIRSECUGVIR
442,1.0,CCC(CC)c1ccc2c(NCCCNCc3ccc4c(c3)OCO4)ccnc2c1,NJFDSNTXFVCVAB-UHFFFAOYSA-N,NJFDSNTXFVCVAB
443,0.0,CSc1nc(NCCc2ccc(Cl)cc2)c2cnn(CC(Cl)c3ccccc3)c2n1,JDNVJUSNBIBSPF-UHFFFAOYSA-N,JDNVJUSNBIBSPF
444,1.0,CCCCCCOc1ccc(C(=O)CCN2CC2C)c(Cl)c1Cl,QPYPZIGCECYCFX-UHFFFAOYSA-N,QPYPZIGCECYCFX
445,1.0,Cn1cc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,IJGQJSMRACUEMU-UHFFFAOYSA-N,IJGQJSMRACUEMU
446,1.0,COC(=O)C1CCN(c2cc(Cl)c(C(=O)Nc3cc(-c4nc5ccccc5s4)ccc3C)cc2[N+](=O)[O-])CC1,UEUUIGHTAGZUPC-UHFFFAOYSA-N,UEUUIGHTAGZUPC
447,1.0,CCOC(=O)c1c(-c2cccc(C)c2)[nH]c2cc(OC)ccc2c1=O,ZOJJWEUNNDMEQK-UHFFFAOYSA-N,ZOJJWEUNNDMEQK
448,1.0,CSc1ccccc1NC(=O)Nc1cc(C)nc2ccccc12,OBZAJOREHNYSSQ-UHFFFAOYSA-N,OBZAJOREHNYSSQ
449,1.0,CN(Cc1ccccc1F)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,IHFHAQSESDTDBV-UHFFFAOYSA-N,IHFHAQSESDTDBV
450,0.0,CCCCCCc1ccc(C(=O)CC)cc1,NRSLKKPSVPOIBM-UHFFFAOYSA-N,NRSLKKPSVPOIBM
451,0.0,CSc1nc(NCc2ccccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1,XNWHPCMDUYIUSL-UHFFFAOYSA-N,XNWHPCMDUYIUSL
452,1.0,COc1ccc(-c2ccc3c(NCCCNCc4cccc(OC)c4O)ccnc3c2)cc1,ZZEKWOJGPASPDB-UHFFFAOYSA-N,ZZEKWOJGPASPDB
453,1.0,COc1cccc(Oc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)c1,PMLUMEIQOLGEAB-UHFFFAOYSA-N,PMLUMEIQOLGEAB
454,0.0,CN1Cc2c(Cl)cc(Cl)cc2C(c2ccc(S(=O)(=O)N(CC(=O)O)CP(=O)(O)O)cc2)C1,UYLBVQZIQIYNMG-UHFFFAOYSA-N,UYLBVQZIQIYNMG
455,1.0,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCSC2CCOC2=O)c1,DHNXZPUYXNQSME-UHFFFAOYSA-N,DHNXZPUYXNQSME
456,1.0,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)cc(CN(C)C)c1O,AXRSIKMWRLWTDO-FMIVXFBMSA-N,AXRSIKMWRLWTDO
457,1.0,Cc1cc(NC(=O)Nc2cccc(C(C)(C)C)c2)c2ccccc2n1,GXJQRNQJVKJUPK-UHFFFAOYSA-N,GXJQRNQJVKJUPK
458,1.0,C[C@@H]1CN(CCOC(=O)c2ccc3c(c2)c2nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c2c(=O)n3C)C[C@H](C)O1,XGPLUBBJJJWOEM-ZFGGDYGUSA-N,XGPLUBBJJJWOEM
459,1.0,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(C(=O)OCCN3CCOCC3)ccc21,UQDOQVSWVLXWTK-JOCHJYFZSA-N,UQDOQVSWVLXWTK
460,1.0,Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3Cl)c1c(=O)n2C,ZSOPPTPUCVNPFK-LJQANCHMSA-N,ZSOPPTPUCVNPFK
461,1.0,c1ccc(-c2n/c(=N\CCN3CCOCC3)sn2-c2ccccc2)cc1,DUDNZBPCJBAIFT-QZQOTICOSA-N,DUDNZBPCJBAIFT
462,1.0,COc1cccc(Oc2ccc3c(NCCCNCc4cc(F)ccc4OC)ccnc3c2)c1,VZAORDHRWQXOKK-UHFFFAOYSA-N,VZAORDHRWQXOKK
463,1.0,COc1cc2[nH]c3c(c(=O)c2cc1C)CCCC3,XAKWPLORTYQCFB-UHFFFAOYSA-N,XAKWPLORTYQCFB
464,1.0,CCCCCCc1ccc(C(=O)CCN(C)CCc2ccccc2)cc1,FGWKZYSXJPDHSP-UHFFFAOYSA-N,FGWKZYSXJPDHSP
465,1.0,CCCOc1cccc(-c2[nH]c3cc(OC)ccc3c(=O)c2C(=O)OCC)c1,HLZLABVDBYMCKV-UHFFFAOYSA-N,HLZLABVDBYMCKV
466,1.0,O=C1c2ccc(NCCCN3CCCCC3)cc2-c2nccc3cccc1c23,CSINCOBQFMDGAE-UHFFFAOYSA-N,CSINCOBQFMDGAE
467,1.0,Cc1ccc2[nH]c3c(c(=O)c2c1)CCC(C)(C)C3,QPIPUXBBLIKQGC-UHFFFAOYSA-N,QPIPUXBBLIKQGC
468,0.0,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCSC(CCO)C(=O)O)c1,HDZSCMIJCHVDIQ-UHFFFAOYSA-N,HDZSCMIJCHVDIQ
469,1.0,O=C(Nc1nc(-c2ccc(F)c(F)c2)cs1)c1cc([N+](=O)[O-])ccc1Cl,IFVSIJGIJWEDMZ-UHFFFAOYSA-N,IFVSIJGIJWEDMZ
470,1.0,C=C(C)C(=O)c1ccc(CCCCCCC)cc1,LFTHMBBMKKTEDY-UHFFFAOYSA-N,LFTHMBBMKKTEDY
471,1.0,Fc1ccc(-c2nc(-c3ccc4[nH]cnc4c3)no2)cc1,LBOBFSYTLJJUGA-UHFFFAOYSA-N,LBOBFSYTLJJUGA
472,1.0,O=C(CCCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,XHISNFCRWZVULB-UHFFFAOYSA-N,XHISNFCRWZVULB
473,1.0,CS(=O)(=Nc1ccc(C(F)(F)F)cc1)C1CC1,MTQSILGEXGPHBV-UHFFFAOYSA-N,MTQSILGEXGPHBV
474,1.0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccccc1,SGHSEHOWYLRAPR-UHFFFAOYSA-N,SGHSEHOWYLRAPR
475,0.0,CSc1nc(NCCc2cccc(Cl)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,JBEFUXQRLMDHHE-UHFFFAOYSA-N,JBEFUXQRLMDHHE
476,1.0,CC=CC(=O)c1ccc(CCCCCCC)cc1,LCSOCUYXJADQCV-UHFFFAOYSA-N,LCSOCUYXJADQCV
477,1.0,CCCCCCc1ccc(C(=O)C2CO2)cc1,MHFYINHLDHITER-UHFFFAOYSA-N,MHFYINHLDHITER
478,0.0,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,ZDJOKGUTKMZKCX-UHFFFAOYSA-N,ZDJOKGUTKMZKCX
479,1.0,Cc1cc(NC(=O)Nc2ccccc2[N+](=O)[O-])c2ccccc2n1,ROKJMCNROJUYBV-UHFFFAOYSA-N,ROKJMCNROJUYBV
480,1.0,CCCCCCSc1ccc(C(=O)CCN(C)C)c(Cl)c1Cl,DGPOADAMPHAWGG-UHFFFAOYSA-N,DGPOADAMPHAWGG
481,1.0,Nc1ncnc2c1c(-c1ccccc1)nn2CC(Cl)c1ccccc1,CYWDPEUCBCKEAM-UHFFFAOYSA-N,CYWDPEUCBCKEAM
482,1.0,CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1ccc(OC)c(OC)c1)CCCC3,IFHDKWFRCUTUOD-UHFFFAOYSA-N,IFHDKWFRCUTUOD
483,1.0,CS(=O)(=O)c1ccc(-c2ncc(C(=O)N3CCCCC3)s2)cc1[N+](=O)[O-],BOQKMRSJVMJBHK-UHFFFAOYSA-N,BOQKMRSJVMJBHK
484,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1Cl,ARFBKZGQYAEHAM-UHFFFAOYSA-N,ARFBKZGQYAEHAM
485,1.0,COc1cc(C(=O)N[C@H]2CCCN(Cc3ccc(Br)cc3)C2)ccc1-n1cnc(C)c1,WNAODUGGPXHAQZ-NRFANRHFSA-N,WNAODUGGPXHAQZ
486,1.0,CCCCCCc1ccc(C(=O)CCN(C2CCCCC2)C2CCCCC2)cc1,FHPXVWCDHBUVJE-UHFFFAOYSA-N,FHPXVWCDHBUVJE
487,1.0,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,AAOVKJBEBIDNHE
488,1.0,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2OC(C)C)C3)ccn1,CIEHAYBWEMOJMN-UHFFFAOYSA-N,CIEHAYBWEMOJMN
489,1.0,Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1,JRQGALQTHYTIML-YRNVUSSQSA-N,JRQGALQTHYTIML
490,1.0,O=c1oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,QZRBOLHGJBENEV-UHFFFAOYSA-N,QZRBOLHGJBENEV
491,1.0,COc1cc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,LPAILSHOHFNZBM-UHFFFAOYSA-N,LPAILSHOHFNZBM
492,0.0,CCCCCCCC=Cc1c(C)[nH]c2ccccc2c1=O,HMAXBOCOEKTILK-UHFFFAOYSA-N,HMAXBOCOEKTILK
493,1.0,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1,NNXPYYPDXHQYMI-UHFFFAOYSA-N,NNXPYYPDXHQYMI
494,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CCOCC2)c(Cl)c1,WRKUFOTZTJPIFE-UHFFFAOYSA-N,WRKUFOTZTJPIFE
495,1.0,Cc1[nH]c2ccccc2c(=O)c1Cc1ccccc1,UBURLVFDECJBME-UHFFFAOYSA-N,UBURLVFDECJBME
496,1.0,COc1ccccc1Oc1ccc2c(NCCCNCc3cccc(OC)c3O)ccnc2c1,OXOAJWLOPVKOCY-UHFFFAOYSA-N,OXOAJWLOPVKOCY
497,0.0,CN(C)CCNc1ccc2c(c1)-c1nccc3cccc(c13)C2=O,VIWITDOAELVDJV-UHFFFAOYSA-N,VIWITDOAELVDJV
498,0.0,CSc1nc(NCCc2cccc(F)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,MFMNTKJASBOAKJ-UHFFFAOYSA-N,MFMNTKJASBOAKJ
499,1.0,Cc1ccc2c(=O)c3c([nH]c2c1)CC(C)(C)CC3,FLBNXZGLGGBGCF-UHFFFAOYSA-N,FLBNXZGLGGBGCF
500,1.0,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccccc3Cl)C=C1C(C)=O)C2=O,QZMOKFTXANCHGF-UHFFFAOYSA-N,QZMOKFTXANCHGF
501,1.0,O=c1c2c([nH]c3c(Cl)c(Cl)ccc13)CCCC2,SIRWKDMADCLZBW-UHFFFAOYSA-N,SIRWKDMADCLZBW
502,1.0,Cc1c(CCCC(=O)O)c2cccc(C#Cc3ccc(OCCCCc4c(F)cc(F)c(F)c4F)cc3)c2n1CCCC(=O)O,HUIIHFBKBWWWJM-UHFFFAOYSA-N,HUIIHFBKBWWWJM
503,1.0,Cc1[nH]c2cc(Cl)cc(Cl)c2c(=O)c1-c1ccccc1,OFXCTGIWCYLICF-UHFFFAOYSA-N,OFXCTGIWCYLICF
504,0.0,NS(=O)(=O)c1ccc(Cc2c(-c3cccc(-c4ccccc4)c3)nn(-c3nc(C(=O)O)cs3)c2C2CC2)cc1,JXSFBKRZYZNXNV-UHFFFAOYSA-N,JXSFBKRZYZNXNV
505,1.0,c1coc(CNCCCNc2ccnc3cc(C4CCCCC4)ccc23)c1,GNHDRXQNHMTCLD-UHFFFAOYSA-N,GNHDRXQNHMTCLD
506,1.0,Cc1cc(NC(=O)Nc2ncccc2C)c2ccccc2n1,HHVWFPREMBLWBQ-UHFFFAOYSA-N,HHVWFPREMBLWBQ
507,1.0,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2N2CCC(F)(F)CC2)C3)ccn1,NPWVAYJGBWTJEG-UHFFFAOYSA-N,NPWVAYJGBWTJEG
508,1.0,CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccc(Cl)c(Cl)c4)ccc3n2)CC1,RUVCLSMODYLUHW-UHFFFAOYSA-N,RUVCLSMODYLUHW
509,1.0,COc1ccc2c(=O)c3c([nH]c2c1)CCCC3,LSVXWLDSOHBOOX-UHFFFAOYSA-N,LSVXWLDSOHBOOX
510,1.0,CC(C)Cc1ccc2c(NCCCNCc3ccc4c(c3)OCO4)ccnc2c1,FEKCROGAVJEXFC-UHFFFAOYSA-N,FEKCROGAVJEXFC
511,1.0,CC1(C)CCc2c([nH]c3ccc(Cl)cc3c2=O)C1,YFBFGEWIRHCFQX-UHFFFAOYSA-N,YFBFGEWIRHCFQX
512,1.0,CCCCCCS(=O)(=O)c1cc(Cl)c(C(=O)CCN2CC2C)c(Cl)c1,GRRARQOFQOLEAH-UHFFFAOYSA-N,GRRARQOFQOLEAH
513,1.0,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,IWMNPLRLJRDNCG-UHFFFAOYSA-N,IWMNPLRLJRDNCG
514,1.0,CCCCCCc1ccc(C(=O)CCN2CCC(C(=O)OC)CC2)cc1,QESMLDAGHLHSQF-UHFFFAOYSA-N,QESMLDAGHLHSQF
515,1.0,CCCCCCSc1cc(Cl)c(C(=O)CCN(C)C)cc1Cl,STBRKDPOEHLRAR-UHFFFAOYSA-N,STBRKDPOEHLRAR
516,1.0,O=C(c1cc(F)cc(Cl)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,PAVOURBCAONWKJ-UHFFFAOYSA-N,PAVOURBCAONWKJ
517,0.0,COc1cc2[nH]c(C)c(-c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3F)c(=O)c2cc1Cl,NNNAUTBFAMPSKL-UHFFFAOYSA-N,NNNAUTBFAMPSKL
518,1.0,CNC(=O)c1ccc(C(F)(F)F)cc1,PETVNYBGUYXLNT-UHFFFAOYSA-N,PETVNYBGUYXLNT
519,1.0,CNc1nc(NCc2ccccc2)nc2ccccc12,HLXLTPBUBNCSTK-UHFFFAOYSA-N,HLXLTPBUBNCSTK
520,0.0,CSc1nc(NCc2ccc(F)cc2)c2cnn(CC(Cl)c3ccccc3)c2n1,ZDVMCRNBPCIWEL-UHFFFAOYSA-N,ZDVMCRNBPCIWEL
521,0.0,O=C(Nc1ccc(F)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,WTWXJMUDRHOZFG-UHFFFAOYSA-N,WTWXJMUDRHOZFG
522,1.0,COc1ccc2nc3cc(Cl)ccc3c(NC3CCN(CCc4ccc(C)cc4)CC3)c2c1,IYCGDICJNVCGOW-UHFFFAOYSA-N,IYCGDICJNVCGOW
523,1.0,CCCCCCS(=O)(=O)c1cc(Cl)c(C(=O)CCN(C)C)cc1Cl,HHHRTHAUTLVXEZ-UHFFFAOYSA-N,HHHRTHAUTLVXEZ
524,1.0,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=CC4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4CN1CCN(c3ccccc3)CC1)C2=O,GNNBXPLILJHTBZ-XNMARXHZSA-N,GNNBXPLILJHTBZ
525,1.0,O=C(CCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,XUNDGPOBBOBIHO-UHFFFAOYSA-N,XUNDGPOBBOBIHO
526,1.0,Cc1cccc(S(=O)(=O)N2C(=O)C(c3ccccc3)N(S(=O)(=O)c3cccc(C)c3)C(=O)C2c2ccccc2)c1,WARRTXYFSVNHOR-UHFFFAOYSA-N,WARRTXYFSVNHOR
527,1.0,O=c1c2c([nH]c3ccc([N+](=O)[O-])cc13)CCCC2,BOULSGQSNUDFEB-UHFFFAOYSA-N,BOULSGQSNUDFEB
528,1.0,c1ccc(-c2nc(-c3ccc4[nH]cnc4c3)no2)cc1,XQYPDQDCEUEGEZ-UHFFFAOYSA-N,XQYPDQDCEUEGEZ
529,1.0,Cc1cc(-c2cccc(Cl)c2)ncc1[C@H]1CCCN1C(=O)c1nccs1,GCSDBTCZHROCLZ-GOSISDBHSA-N,GCSDBTCZHROCLZ
530,0.0,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc3c(cc2C1=O)OCO3,PFASLSOBNPNVOU-UHFFFAOYSA-N,PFASLSOBNPNVOU
531,1.0,COc1cc2[nH]c3c(c(=O)c2cc1C)CSCC3,RFNJIGOSHKDQHY-UHFFFAOYSA-N,RFNJIGOSHKDQHY
532,1.0,CCCC1(C(=O)O)CCc2c1[nH]c1c(Cl)ccc(Cl)c21,ZEBPOFKSMDBBIP-UHFFFAOYSA-N,ZEBPOFKSMDBBIP
533,1.0,CCCCCCOc1ccc(C(=O)C(CN(C)C)C(C)C)cc1,QXUOIARNVDAWBZ-UHFFFAOYSA-N,QXUOIARNVDAWBZ
534,1.0,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,YFDJQAZBRSGJIT-UHFFFAOYSA-N,YFDJQAZBRSGJIT
535,1.0,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(N4CCN(C)CC4)cc3)c2c1,NMDDEXFRYBASBH-UHFFFAOYSA-N,NMDDEXFRYBASBH
536,1.0,O=C(CCc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,WXTKBXGKRLFVQP-UHFFFAOYSA-N,WXTKBXGKRLFVQP
537,1.0,CN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,QBQKDVXZHPPBDJ-MOPGFXCFSA-N,QBQKDVXZHPPBDJ
538,1.0,Cc1cc(NC(=O)Nc2ccc(N)cc2)c2ccccc2n1,JTRRMZHCJGZKMZ-UHFFFAOYSA-N,JTRRMZHCJGZKMZ
539,1.0,CCCCCCOc1cc(C)c(C(=O)CCN2CCN(C(C)=O)CC2)c(C)c1,GAXMOEYZWYBXPD-UHFFFAOYSA-N,GAXMOEYZWYBXPD
540,1.0,CCC(CC)c1ccc2c(NCCCNCc3cc(F)ccc3OC)ccnc2c1,FHWJMQNNVXSVKX-UHFFFAOYSA-N,FHWJMQNNVXSVKX
541,1.0,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c(CCCC(=O)O)c(C)n(CCCC(=O)O)c23)cc1,FHIWKHKLAOPBDE-UHFFFAOYSA-N,FHIWKHKLAOPBDE
542,1.0,CC(=O)c1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1,REJHZTZLKFPMLA-UHFFFAOYSA-N,REJHZTZLKFPMLA
543,1.0,O=S1(=Nc2ccc(C(F)(F)F)cc2)CCOCC1,DKKLBNHVTGZEQO-UHFFFAOYSA-N,DKKLBNHVTGZEQO
544,0.0,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,SYNOVMDJYWJCON-UHFFFAOYSA-N,SYNOVMDJYWJCON
545,1.0,COC(=O)c1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1,LWIXAUGEZYBUAG-UHFFFAOYSA-N,LWIXAUGEZYBUAG
546,1.0,CCCCCCSc1cc(Cl)c(C(=O)CCN2CCNC(=O)C2)cc1Cl,OPEDQLDPLINIDZ-UHFFFAOYSA-N,OPEDQLDPLINIDZ
547,1.0,COc1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1,LUUDCVFVFMTEJR-XTQSDGFTSA-N,LUUDCVFVFMTEJR
548,1.0,CC(C)Nc1nc(NCc2ccco2)c2cccc(Cl)c2n1,MUGAPGMWTRUMSN-UHFFFAOYSA-N,MUGAPGMWTRUMSN
549,1.0,COc1cc(C=CC(=O)CC(=O)/C=C/c2ccc(C)cc2)ccc1O,YATWBWRYNOXZBS-YZQSPKDBSA-N,YATWBWRYNOXZBS
550,1.0,CCOC(=O)c1c(-c2cccc(C(F)(F)F)c2)[nH]c2cc(OC)ccc2c1=O,YHIIITVTYPNCIC-UHFFFAOYSA-N,YHIIITVTYPNCIC
551,1.0,C[C@@H](Oc1c(N)ncc2c(C3=CCN(C(N)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl,LVYXERPKYAQGKM-SNVBAGLBSA-N,LVYXERPKYAQGKM
552,1.0,N#Cc1ccc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,GQXKDQROILIXHZ-UHFFFAOYSA-N,GQXKDQROILIXHZ
553,1.0,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,SOTHYLMUQRADIY-UHFFFAOYSA-N,SOTHYLMUQRADIY
554,1.0,CCOC(=O)C1C(c2ccc3c(c2)OCO3)=Nc2cc(OC)ccc2C1NC,KZQSVAQLARCLCH-UHFFFAOYSA-N,KZQSVAQLARCLCH
555,1.0,O=C(Nc1ccc(-c2ccccc2)cc1)c1cc([N+](=O)[O-])ccc1Cl,LRWBDRVYKJKDLD-UHFFFAOYSA-N,LRWBDRVYKJKDLD
556,0.0,COC(=O)C1CCN(c2cc(Cl)c(C(=O)Nc3cc(-c4nc5ccccc5s4)ccc3OC)cc2[N+](=O)[O-])CC1,KNUWGELIUSZQRV-UHFFFAOYSA-N,KNUWGELIUSZQRV
557,1.0,CCOC(=O)c1c(-c2cccc(OC)c2)[nH]c2cc(OC)ccc2c1=O,KWRPQBUOZRTWTK-UHFFFAOYSA-N,KWRPQBUOZRTWTK
558,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1I,AEJPAZYWEGTVRS-UHFFFAOYSA-N,AEJPAZYWEGTVRS
559,1.0,CN(C[C@@H]1CCCN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,AKWSIDWVFMPINB-IBGZPJMESA-N,AKWSIDWVFMPINB
560,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN(C)C)c(Cl)c1,BUOFMFBFLRBMKL-UHFFFAOYSA-N,BUOFMFBFLRBMKL
561,0.0,Cc1[nH]c2cc(Cl)c(Cl)cc2c(=O)c1-c1ccccc1,UBRMHUCDWLYMTA-UHFFFAOYSA-N,UBRMHUCDWLYMTA
562,1.0,Cc1[nH]c2ccc(Cl)c(Cl)c2c(=O)c1-c1ccccc1,DILJUPURQPDRBI-UHFFFAOYSA-N,DILJUPURQPDRBI
563,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1Cl,LLGQLMKPXFEMFY-UHFFFAOYSA-N,LLGQLMKPXFEMFY
564,1.0,C=c1c(O)c(O)cc2c1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)NCCN(C)C)CC[C@]3(C)CC[C@]12C,QYEDVLHYSOJRIZ-CDKFMWKUSA-N,QYEDVLHYSOJRIZ
565,1.0,CC(C)=CCc1c(O)cc2c(c1O)C(=O)C1=CC3C(=O)C4(CC=C(C)C)OC[C@H]([C@H]3CN(C)C)[C@]14O2,VLFQIMUJQRGJCM-QFJUUMLZSA-N,VLFQIMUJQRGJCM
566,1.0,Cc1cc(NC(=O)Nc2ccccc2C(C)(C)C)c2ccccc2n1,QKEBJVPVIUNCCS-UHFFFAOYSA-N,QKEBJVPVIUNCCS
567,1.0,CN1C(C(=O)NC2CC2)=C(C2CC2)c2ccccc2S1(=O)=O,CSNJJLQBDRPFIO-UHFFFAOYSA-N,CSNJJLQBDRPFIO
568,1.0,CCCCCCc1ccc(C(=O)CCN(C)CCO)cc1,GWWLXQSKLVUJGE-UHFFFAOYSA-N,GWWLXQSKLVUJGE
569,1.0,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,XYEYHGKCPQJHPX-INIZCTEOSA-N,XYEYHGKCPQJHPX
570,1.0,Cc1c(F)cccc1CCCCOc1ccc(C#Cc2ccc(F)c3c(CCCC(=O)O)c(C)n(CCCC(=O)O)c23)cc1,SILHYVDKGHXGBL-UHFFFAOYSA-N,SILHYVDKGHXGBL
