molregno,pchembl_value,canonical_smiles,standard_inchi_key,accession
1547890,4.74,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2O,ZIVIDPAKHDFBIX-PVFLPAJZSA-N,P08183
1547997,5.24,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,YTJZKJLJHWCAEU-RWHORTGKSA-N,P08183
317647,5.01,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,YLPWIVXPAOTLTE-MDUHTVMBSA-N,P08183
392299,5.4,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,QJAJUHALIDUBKY-GITWIVMQSA-N,P08183
392301,5.52,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,YBVNNKHLQUZXTL-CRPDCDKESA-N,P08183
392302,5.99,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(=O)c1ccccc1)[C@@H]2OC(=O)c1ccccc1,UNXHKUBBGHPHHO-MBXJAUQFSA-N,P08183
392303,5.12,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,YKMBUOCGIIAMJY-HKNFWJRNSA-N,P08183
392304,6.52,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,HNMUJSYNSSRGMA-FVFUAGQESA-N,P08183
392305,5.16,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(O[C@@]3(C)COC(C)=O)[C@](C)(O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O,MUWCHFQJODKQEP-GPXBGLMYSA-N,P08183
392306,5.12,CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,UCMCNBKFGRBCRY-WQDLXPGRSA-N,P08183
392307,5.12,CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,ZKNFRNMQEHOVJP-XAAUVGDWSA-N,P08183
392308,5.07,CC(=O)O[C@@H]1[C@H](O)[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,DIKIZDXXAPONTM-BLPDMIMTSA-N,P08183
392310,5.16,C[C@@H]1[C@@H](O)[C@@H](O)[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3C[C@]12OC3(C)C,KIKMHSYUECQPAT-LIGCDIBHSA-N,P08183
392311,5.57,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,CIFLUOFVGNEPDQ-RTTISVJASA-N,P08183
392312,5.68,CC(=O)O[C@H]1[C@H](OC(=O)/C=C/c2ccccc2)[C@@]2(C)[C@@H](OC(=O)c3ccccc3)C[C@@H]3C[C@]2(OC3(C)C)[C@](C)(O)[C@H]1OC(=O)c1cccnc1,QFBTXJKZWZKREH-OHGLPJORSA-N,P08183
392313,4.6,CC(=O)O[C@H]1[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]2(OC3(C)C)[C@](C)(O)[C@H]1OC(=O)c1cccnc1,KVALLMPODLLLKE-SYHRUHNWSA-N,P08183
392314,5.43,CC(=O)O[C@H]1[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]2(OC3(C)C)[C@](C)(O)[C@H]1OC(=O)c1cccnc1,BILLVHCBRMUWHZ-JYFWMKORSA-N,P08183
392315,5.84,CC(=O)O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@]2(C)[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@@H]3C[C@]2(OC3(C)C)[C@](C)(O)[C@H]1OC(C)=O,VSEGGASILQCUMU-IEDKEIHZSA-N,P08183
392316,5.87,CC(=O)O[C@H]1[C@@H]2C[C@@]3(OC2(C)C)[C@](C)([C@H]1OC(=O)c1ccccc1)[C@@H](OC(=O)c1cccnc1)[C@H](OC(C)=O)[C@H](OC(=O)c1ccccc1)[C@@]3(C)O,BRFDWBSAUKGYTR-IEDKEIHZSA-N,P08183
392317,6.14,CC(=O)O[C@H]1[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@@H]3C[C@]2(OC3(C)C)[C@](C)(O)[C@H]1OC(C)=O,XTDALQSFSCVEQQ-LQCMKGNCSA-N,P08183
392318,5.9,CC(=O)O[C@H]1[C@@H]2C[C@@]3(OC2(C)C)[C@](C)([C@H]1OC(=O)c1ccccc1)[C@@H](OC(=O)c1ccccc1)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)O,NDGYPTLRFYJRBP-KBPLXNMDSA-N,P08183
407576,6.09,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc1ccccc1NC(=O)c1cnc2ccccc2c1,ZITINVMPJYNKEP-UHFFFAOYSA-N,P08183
407572,6.31,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,JCKRZMGEVAGHHV-UHFFFAOYSA-N,P08183
260341,6.07,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,AEXVPZYELNSRFS-UHFFFAOYSA-N,P08183
71516,4.98,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,JXLYSJRDGCGARV-CFWMRBGOSA-N,P08183
43952,5.52,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,QEVHRUUCFGRFIF-MDEJGZGSSA-N,P08183
407549,5.29,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,P08183
88797,4.9,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,P08183
1278,4.21,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,HSUGRBWQSSZJOP-RTWAWAEBSA-N,P08183
71516,5,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,JXLYSJRDGCGARV-CFWMRBGOSA-N,P08183
441515,6.07,COc1cccc(CCc2ccccc2OCc2ccncc2)c1,KTLXHJOVDOVZBD-UHFFFAOYSA-N,P08183
441564,4.75,c1ccc(CCc2ccccc2OCc2ccncc2)cc1,ZERZNONQTWORKG-UHFFFAOYSA-N,P08183
360952,4.56,COc1cccc(CCc2ccccc2OCc2ccccn2)c1,SVQZVYLEABSIDJ-UHFFFAOYSA-N,P08183
360937,4,c1ccc(CCc2ccccc2OCc2ccccn2)cc1,XVQTWFFAIBVICX-UHFFFAOYSA-N,P08183
72873,4.1,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,P08183
391374,5.7,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,OSFCMRGOZNQUSW-UHFFFAOYSA-N,P08183
441855,6.05,COc1cccc(CCc2ccccc2NCc2cc(OC)cc(OC)c2)c1,JRKBOIXWAUQLJK-UHFFFAOYSA-N,P08183
441900,6.75,COc1cccc(CCc2ccccc2NCc2ccc(OC)c(OC)c2)c1,IPXHDKAGTKPTNS-UHFFFAOYSA-N,P08183
441899,7.07,COc1cccc(CCc2ccccc2NCc2cccc(OC)c2OC)c1,DNMIEUYXHWQBLV-UHFFFAOYSA-N,P08183
441238,6.32,COc1cccc(CCc2ccccc2NCc2cccc(OC)c2)c1,DRROXUBCBJIALG-UHFFFAOYSA-N,P08183
441239,5.6,COc1cccc(CCc2ccccc2OCc2cc(OC)cc(OC)c2)c1,CWYHQUPRFLWJRR-UHFFFAOYSA-N,P08183
441293,5.8,COc1cc(COc2ccccc2CCc2ccccc2)cc(OC)c1,BTYCHLFPEZYCNJ-UHFFFAOYSA-N,P08183
441291,6.19,COc1cccc(CCc2ccccc2OCc2ccc(OC)c(OC)c2)c1,VGVVMHKOBMJFEB-UHFFFAOYSA-N,P08183
441295,6.12,COc1ccc(COc2ccccc2CCc2ccccc2)cc1OC,RDJHHXIXXHIBIA-UHFFFAOYSA-N,P08183
441338,6.6,COc1cccc(CCc2ccccc2OCc2cccc(OC)c2OC)c1,SBJIBBIMIYBVRK-UHFFFAOYSA-N,P08183
441340,6.1,COc1cccc(COc2ccccc2CCc2ccccc2)c1OC,XTPXWJXAQGAVBD-UHFFFAOYSA-N,P08183
441339,5.28,COc1ccc(COc2ccccc2CCc2cccc(OC)c2)cc1,XNQCQYQFCIIWRA-UHFFFAOYSA-N,P08183
441342,5.51,COc1ccc(COc2ccccc2CCc2ccccc2)cc1,ZBDZACPZCBBHPZ-UHFFFAOYSA-N,P08183
361041,4.76,COc1cccc(CCc2ccccc2OCc2cccc(OC)c2)c1,LYYXIMJVXJKHNW-UHFFFAOYSA-N,P08183
362021,4.02,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)C[C@@H]4OC(=O)C(=C)[C@H]4CCCC)CC[C@@H]23)C[C@@H](O)[C@H](C)[C@@H]1O,MOILCHAIWOKCMX-PTIQDJESSA-N,P08183
441426,4.92,COc1cccc(CCc2ccccc2OCc2ccccc2OC)c1,VXYWLCBZOSWOAJ-UHFFFAOYSA-N,P08183
441466,4.7,COc1ccccc1COc1ccccc1CCc1ccccc1,SKTXTIZJQIYZSP-UHFFFAOYSA-N,P08183
361004,4.03,COc1cccc(CCc2ccccc2OCc2ccccc2)c1,SDDBNQDQBZPCGB-UHFFFAOYSA-N,P08183
441340,4.12,COc1cccc(COc2ccccc2CCc2ccccc2)c1OC,XTPXWJXAQGAVBD-UHFFFAOYSA-N,Q9UNQ0
441900,6.3,COc1cccc(CCc2ccccc2NCc2ccc(OC)c(OC)c2)c1,IPXHDKAGTKPTNS-UHFFFAOYSA-N,Q9UNQ0
441899,5.82,COc1cccc(CCc2ccccc2NCc2cccc(OC)c2OC)c1,DNMIEUYXHWQBLV-UHFFFAOYSA-N,Q9UNQ0
441238,5.16,COc1cccc(CCc2ccccc2NCc2cccc(OC)c2)c1,DRROXUBCBJIALG-UHFFFAOYSA-N,Q9UNQ0
441295,4.24,COc1ccc(COc2ccccc2CCc2ccccc2)cc1OC,RDJHHXIXXHIBIA-UHFFFAOYSA-N,Q9UNQ0
431537,5.31,COc1ccc2c(c1)/C(=C/CCN1CCc3cc(OC)c(OC)cc3C1)CCC2,IQMBOMLUAIPKTA-QGMBQPNBSA-N,P08183
80081,6.26,COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,PHRCDWVPTULQMT-UHFFFAOYSA-N,P08183
431284,4.82,COc1cc2c(cc1OC)CN(CCC=C1CCCCC1)CC2,NERQQHBBXMVPQY-UHFFFAOYSA-N,P08183
431314,4.75,COc1cc2c(cc1OC)CN(CCCC1CCCc3cc(OC)c(OC)cc31)CC2,ILEQWDOJJVJXBN-UHFFFAOYSA-N,P08183
431316,5.09,COc1ccc2c(c1)CCCC2CCCN1CCc2cc(OC)c(OC)cc2C1,HJBMLYTXOFQZDS-UHFFFAOYSA-N,P08183
431348,4.99,COc1ccc2c(c1)C(CCCN1CCc3cc(OC)c(OC)cc3C1)CCC2,CRXITWCKFZMSFG-UHFFFAOYSA-N,P08183
431350,4.5,COc1cc2c(cc1OC)CN(CCCC1=CCCc3cc(OC)c(OC)cc31)CC2,BVIGBAHRVHMUBL-UHFFFAOYSA-N,P08183
431387,4.82,COc1cc2c(cc1OC)CN(CCCC1=CCCc3c(OC)cccc31)CC2,BKLBMMUVHQYDCN-UHFFFAOYSA-N,P08183
431386,4.08,COc1ccc2c(c1)CCC=C2CCCN1CCc2cc(OC)c(OC)cc2C1,CIZNGVIPVFMLRQ-UHFFFAOYSA-N,P08183
431429,4.45,COc1ccc2c(c1)C(CCCN1CCc3cc(OC)c(OC)cc3C1)=CCC2,NLSOIGZWHUMJEN-UHFFFAOYSA-N,P08183
431464,5.09,COc1cccc2c1CCC/C2=C\CCN1CCCCC1,OQZQEGAAANHHRE-CXUHLZMHSA-N,P08183
431497,5.79,COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2,QBMVDXXIQASRIE-QGMBQPNBSA-N,P08183
260341,6.29,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,AEXVPZYELNSRFS-UHFFFAOYSA-N,P08183
72873,5.85,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,P08183
1219,5.18,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
431968,6.13,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,CQDVKUSRUIHSQR-UHFFFAOYSA-N,P08183
432004,5.5,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,MDBYETDBYDWXIF-UHFFFAOYSA-N,P08183
432042,6.11,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc4ccccc4cn3)cc1)CC2,RJSOUZKIJXBVSO-UHFFFAOYSA-N,P08183
432110,6.68,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4n3)cc1)CC2,OWDKQYZKJSCJLQ-UHFFFAOYSA-N,P08183
432142,6.11,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)CC2,SNASXRQDKMDEGV-UHFFFAOYSA-N,P08183
432175,5.73,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,IEXXWWLIVDRJDC-UHFFFAOYSA-N,P08183
432211,5.61,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,ITBQIBAPDGJXGN-UHFFFAOYSA-N,P08183
432246,5.49,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,MCBGDRCVFPXMCN-UHFFFAOYSA-N,P08183
432284,5.46,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,IOPDQFLTYUGXTO-UHFFFAOYSA-N,P08183
432320,5.65,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,IXNDLQJURAGSQH-UHFFFAOYSA-N,P08183
432319,5.31,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,OZTAZMFFYFNCJK-UHFFFAOYSA-N,P08183
432352,5.27,COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,DFMNNXQUFBLCJT-UHFFFAOYSA-N,P08183
432351,6.38,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,QEJZMMQJUXSSHX-UHFFFAOYSA-N,P08183
431820,6.84,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,JRAUGJQOFHLBMH-UHFFFAOYSA-N,P08183
431819,5.38,Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,IOKHPPHEUBRUBT-UHFFFAOYSA-N,P08183
431896,5.15,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,IPGHATJIKSKXQN-UHFFFAOYSA-N,P08183
431897,5.3,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,GYKIUADIZSYZGZ-UHFFFAOYSA-N,P08183
431931,5.86,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,JMEQSJIJVWFGMT-UHFFFAOYSA-N,P08183
431930,5.02,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,DBQZASGDXHKXJF-UHFFFAOYSA-N,P08183
431967,4.95,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,TWOKPTYSAQWXIV-UHFFFAOYSA-N,P08183
431969,4.87,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],SGQWLVLTMUGAHO-UHFFFAOYSA-N,P08183
432007,5.26,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,OPEFHOQGDRRMFK-UHFFFAOYSA-N,P08183
407575,6.48,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,WKEBQZAUNGERGA-UHFFFAOYSA-N,P08183
432114,6.28,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,YKXTXQJFMGBJLD-UHFFFAOYSA-N,P08183
407572,6.45,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,JCKRZMGEVAGHHV-UHFFFAOYSA-N,P08183
259671,6.78,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,TZASTBIDWCFCGN-UHFFFAOYSA-N,P08183
259664,6.9,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,LGGHDPFKSSRQNS-UHFFFAOYSA-N,P08183
260341,6.14,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,AEXVPZYELNSRFS-UHFFFAOYSA-N,P08183
72873,5.85,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,P08183
1219,5.34,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
431968,6.14,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,CQDVKUSRUIHSQR-UHFFFAOYSA-N,P08183
432004,5.38,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,MDBYETDBYDWXIF-UHFFFAOYSA-N,P08183
432042,6.07,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc4ccccc4cn3)cc1)CC2,RJSOUZKIJXBVSO-UHFFFAOYSA-N,P08183
432110,6.31,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4n3)cc1)CC2,OWDKQYZKJSCJLQ-UHFFFAOYSA-N,P08183
432142,6.11,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)CC2,SNASXRQDKMDEGV-UHFFFAOYSA-N,P08183
432175,5.85,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,IEXXWWLIVDRJDC-UHFFFAOYSA-N,P08183
432211,5.5,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,ITBQIBAPDGJXGN-UHFFFAOYSA-N,P08183
432246,5.64,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,MCBGDRCVFPXMCN-UHFFFAOYSA-N,P08183
432284,5.37,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,IOPDQFLTYUGXTO-UHFFFAOYSA-N,P08183
432320,5.55,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,IXNDLQJURAGSQH-UHFFFAOYSA-N,P08183
432319,5.21,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,OZTAZMFFYFNCJK-UHFFFAOYSA-N,P08183
432352,5.38,COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,DFMNNXQUFBLCJT-UHFFFAOYSA-N,P08183
432351,6.28,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,QEJZMMQJUXSSHX-UHFFFAOYSA-N,P08183
431820,6.19,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,JRAUGJQOFHLBMH-UHFFFAOYSA-N,P08183
431819,4.87,Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,IOKHPPHEUBRUBT-UHFFFAOYSA-N,P08183
431896,5.39,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,IPGHATJIKSKXQN-UHFFFAOYSA-N,P08183
431897,5.35,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,GYKIUADIZSYZGZ-UHFFFAOYSA-N,P08183
431931,5.96,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,JMEQSJIJVWFGMT-UHFFFAOYSA-N,P08183
431930,5.03,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,DBQZASGDXHKXJF-UHFFFAOYSA-N,P08183
431967,5.04,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,TWOKPTYSAQWXIV-UHFFFAOYSA-N,P08183
431969,4.91,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],SGQWLVLTMUGAHO-UHFFFAOYSA-N,P08183
432007,5.32,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,OPEFHOQGDRRMFK-UHFFFAOYSA-N,P08183
407575,6.47,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,WKEBQZAUNGERGA-UHFFFAOYSA-N,P08183
432114,6.16,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,YKXTXQJFMGBJLD-UHFFFAOYSA-N,P08183
407572,6.35,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,JCKRZMGEVAGHHV-UHFFFAOYSA-N,P08183
259671,6.62,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,TZASTBIDWCFCGN-UHFFFAOYSA-N,P08183
260341,6.6,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,AEXVPZYELNSRFS-UHFFFAOYSA-N,P08183
260341,6.6,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,AEXVPZYELNSRFS-UHFFFAOYSA-N,P08183
259671,7.06,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,TZASTBIDWCFCGN-UHFFFAOYSA-N,P08183
259671,7.06,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,TZASTBIDWCFCGN-UHFFFAOYSA-N,P08183
