,SMILES_raw,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1722,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3cccnc3n2)c1,PSEVAJQEEUSDQJ-UHFFFAOYSA-N,PSEVAJQEEUSDQJ
1723,COc1cccc(-c2nc(Nc3cccc(SC)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(SC)c3)c3cccnc3n2)c1,KFCRPGOXYGVSRK-UHFFFAOYSA-N,KFCRPGOXYGVSRK
1724,COc1cccc(-c2nc(Nc3cccc(NC(C)=O)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(NC(C)=O)c3)c3cccnc3n2)c1,RHZGASIIAZAERO-UHFFFAOYSA-N,RHZGASIIAZAERO
1725,COc1cccc(-c2nc(Nc3cccc(F)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(F)c3)c3cccnc3n2)c1,YHNZFBQWMDVQES-UHFFFAOYSA-N,YHNZFBQWMDVQES
1726,COc1cccc(-c2nc(Nc3ccc(F)cc3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3ccc(F)cc3)c3cccnc3n2)c1,NJVMWTULVYFABU-UHFFFAOYSA-N,NJVMWTULVYFABU
1727,COc1cccc(-c2nc(Nc3ccc(F)c(F)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3ccc(F)c(F)c3)c3cccnc3n2)c1,IZBGCQHOOQPKTH-UHFFFAOYSA-N,IZBGCQHOOQPKTH
1728,COc1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3cccnc3n2)c1,LJULRQVWBFAEFY-UHFFFAOYSA-N,LJULRQVWBFAEFY
1729,COc1cccc(-c2nc(Nc3ccc(C(F)(F)F)cc3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3ccc(C(F)(F)F)cc3)c3cccnc3n2)c1,HLSTYTZITBLFCH-UHFFFAOYSA-N,HLSTYTZITBLFCH
1730,COc1cccc(-c2nc(Nc3cccc(Cl)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(Cl)c3)c3cccnc3n2)c1,CMBSKRVGHWYVQH-UHFFFAOYSA-N,CMBSKRVGHWYVQH
1731,COc1cccc(-c2nc(Nc3cccc(Br)c3)c3cccnc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(Br)c3)c3cccnc3n2)c1,YJOGXNYTXVVLPR-UHFFFAOYSA-N,YJOGXNYTXVVLPR
1732,Fc1cccc(Nc2nc(-c3cccnc3)nc3ncccc23)c1,Substrate,Fc1cccc(Nc2nc(-c3cccnc3)nc3ncccc23)c1,OWTAHAHHZYKFEQ-UHFFFAOYSA-N,OWTAHAHHZYKFEQ
1733,O=[N+]([O-])c1cccc(Nc2nc(-c3cccnc3)nc3ncccc23)c1,Substrate,O=[N+]([O-])c1cccc(Nc2nc(-c3cccnc3)nc3ncccc23)c1,KMPQZLQQZDINQM-UHFFFAOYSA-N,KMPQZLQQZDINQM
1734,O=[N+]([O-])c1ccc(Nc2nc(-c3cccnc3)nc3ncccc23)cc1,Substrate,O=[N+]([O-])c1ccc(Nc2nc(-c3cccnc3)nc3ncccc23)cc1,OGPORPZDADCBLP-UHFFFAOYSA-N,OGPORPZDADCBLP
1735,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccnc1NCc1ccncc1,Substrate,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccnc1NCc1ccncc1,VZJQHOLMSQVHAC-UHFFFAOYSA-N,VZJQHOLMSQVHAC
1736,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3NCc3ccncc3)cc1)CC2,Substrate,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3NCc3ccncc3)cc1)CC2,IIXHUWSCQWCPGQ-UHFFFAOYSA-N,IIXHUWSCQWCPGQ
1737,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3NC(=O)c3ccc(C(C)(C)C)cc3)nn1)CC2,Substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3NC(=O)c3ccc(C(C)(C)C)cc3)nn1)CC2,ZFUDOZQPYNMBCQ-UHFFFAOYSA-N,ZFUDOZQPYNMBCQ
1738,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3[N+](=O)[O-])nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3[N+](=O)[O-])nn1)CC2,VBQQZBNVTHYVHC-UHFFFAOYSA-N,VBQQZBNVTHYVHC
1739,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc([N+](=O)[O-])c3)nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc([N+](=O)[O-])c3)nn1)CC2,IVDORADGRULSMH-UHFFFAOYSA-N,IVDORADGRULSMH
1740,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc([N+](=O)[O-])cc3)nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc([N+](=O)[O-])cc3)nn1)CC2,RSQNTVHEMXDATL-UHFFFAOYSA-N,RSQNTVHEMXDATL
1741,CCCCc1ccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,Substrate,CCCCc1ccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,FTZADRGBFCIRLX-UHFFFAOYSA-N,FTZADRGBFCIRLX
1742,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(OC(F)(F)F)cc3)nn1)CC2,Substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(OC(F)(F)F)cc3)nn1)CC2,HMFHTSHKRKYNII-UHFFFAOYSA-N,HMFHTSHKRKYNII
1743,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(F)cc3)nn1)CC2,Substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(F)cc3)nn1)CC2,SUZRIUDERABYTE-UHFFFAOYSA-N,SUZRIUDERABYTE
1744,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cc(OC)c(OC)c(OC)c3)nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cc(OC)c(OC)c(OC)c3)nn1)CC2,QBQSIAMCKADTSL-UHFFFAOYSA-N,QBQSIAMCKADTSL
1745,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3)nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3)nn1)CC2,ZZVOBIJROAWIHZ-UHFFFAOYSA-N,ZZVOBIJROAWIHZ
1746,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3C)nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3C)nn1)CC2,BXJYOCWGNNBSDR-UHFFFAOYSA-N,BXJYOCWGNNBSDR
1747,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc(Cl)c3)nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc(Cl)c3)nn1)CC2,PJKSFPWVOULIEI-UHFFFAOYSA-N,PJKSFPWVOULIEI
1748,COc1cccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)c1,Substrate,COc1cccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)c1,GQQAPGUMHVTVGJ-UHFFFAOYSA-N,GQQAPGUMHVTVGJ
1749,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(Cl)cc3)nn1)CC2,Substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(Cl)cc3)nn1)CC2,QBDZENAQSFTMMG-UHFFFAOYSA-N,QBDZENAQSFTMMG
1750,COc1ccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1OC,Substrate,COc1ccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1OC,LLOQCTYTKLFIKI-UHFFFAOYSA-N,LLOQCTYTKLFIKI
1751,COc1ccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,Substrate,COc1ccc(NC(=O)c2ccccc2OCc2cn(CCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,HGKPOUOFOGCUGV-UHFFFAOYSA-N,HGKPOUOFOGCUGV
1752,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(C)cc3)nn1)CC2,Substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(C)cc3)nn1)CC2,VBZMWGPVWJHSCM-UHFFFAOYSA-N,VBZMWGPVWJHSCM
1753,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc(C)c3)nn1)CC2,Non-substrate,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc(C)c3)nn1)CC2,FOEUDAXYHUVHEG-UHFFFAOYSA-N,FOEUDAXYHUVHEG
1754,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,Non-substrate,Oc1cc(-c2c[nH]c3ccc(F)cc23)c(O)[nH]1,HUYXRGHLIDWZBX-UHFFFAOYSA-N,HUYXRGHLIDWZBX
1755,O=[N+]([O-])c1cccc(-c2nc(Nc3ccccc3)c3ccccc3n2)c1,Substrate,O=[N+]([O-])c1cccc(-c2nc(Nc3ccccc3)c3ccccc3n2)c1,QNHCTMQBLHQUKH-UHFFFAOYSA-N,QNHCTMQBLHQUKH
1756,O=[N+]([O-])c1cccc(-c2nc(NC3CCCCC3)c3ccccc3n2)c1,Substrate,O=[N+]([O-])c1cccc(-c2nc(NC3CCCCC3)c3ccccc3n2)c1,NWEPEEUHKIQIGL-UHFFFAOYSA-N,NWEPEEUHKIQIGL
1757,O=[N+]([O-])c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,O=[N+]([O-])c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,PBNSMPLWHPYOGL-UHFFFAOYSA-N,PBNSMPLWHPYOGL
1758,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)c1,Substrate,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)c1,ZMTKSODLOVKRRC-UHFFFAOYSA-N,ZMTKSODLOVKRRC
1759,N#Cc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,N#Cc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,IHSXTZBHLHMDCM-UHFFFAOYSA-N,IHSXTZBHLHMDCM
1760,COc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,COc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,HIBLLKSICIFOKM-UHFFFAOYSA-N,HIBLLKSICIFOKM
1761,COc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OC,Substrate,COc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OC,HMYUQCISVGNILM-UHFFFAOYSA-N,HMYUQCISVGNILM
1762,COc1cc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)ccc1Br,Substrate,COc1cc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)ccc1Br,SPRPHOGHAQYAGS-UHFFFAOYSA-N,SPRPHOGHAQYAGS
1763,CCOc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OCC,Substrate,CCOc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OCC,INWYQYHKPUZSNA-UHFFFAOYSA-N,INWYQYHKPUZSNA
1764,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc4c(c3)OCCO4)c3ccccc3n2)c1,Substrate,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc4c(c3)OCCO4)c3ccccc3n2)c1,OMKIKZHXUWUGMI-UHFFFAOYSA-N,OMKIKZHXUWUGMI
1765,CSc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,CSc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,BVFBJTICMBXYKP-UHFFFAOYSA-N,BVFBJTICMBXYKP
1766,CSc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1,Substrate,CSc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1,QDNJRNDZBANRDH-UHFFFAOYSA-N,QDNJRNDZBANRDH
1767,Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,ZEXFCOMUPSSGCS-UHFFFAOYSA-N,ZEXFCOMUPSSGCS
1768,CN(C)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,CN(C)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,VWASOEVNKHGWLH-UHFFFAOYSA-N,VWASOEVNKHGWLH
1769,CCN(CC)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,CCN(CC)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,HSEYIRIPPJQNEC-UHFFFAOYSA-N,HSEYIRIPPJQNEC
1770,CC(=O)Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,Substrate,CC(=O)Nc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,ZMCXMDUWKMWLHV-UHFFFAOYSA-N,ZMCXMDUWKMWLHV
1771,O=[N+]([O-])c1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3ccccc3n2)c1,Non-substrate,O=[N+]([O-])c1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3ccccc3n2)c1,JALKQNYWFMXWNM-UHFFFAOYSA-N,JALKQNYWFMXWNM
1772,COc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1C(F)(F)F,Non-substrate,COc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1C(F)(F)F,VXNGKGDMIVARJT-UHFFFAOYSA-N,VXNGKGDMIVARJT
1773,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc(I)cc3)c3ccccc3n2)c1,Substrate,O=[N+]([O-])c1cccc(-c2nc(Nc3ccc(I)cc3)c3ccccc3n2)c1,MDZAXBHLQWLEEY-UHFFFAOYSA-N,MDZAXBHLQWLEEY
1774,O=[N+]([O-])c1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1,Substrate,O=[N+]([O-])c1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1,ONMAJLFNXRHXHF-UHFFFAOYSA-N,ONMAJLFNXRHXHF
1775,N#Cc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)c1,Substrate,N#Cc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)c1,JDBMGVUWTACFNG-UHFFFAOYSA-N,JDBMGVUWTACFNG
1776,COc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)c1,Substrate,COc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)c1,HKRNSYGZMDCKGV-UHFFFAOYSA-N,HKRNSYGZMDCKGV
1777,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1OC,Substrate,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1OC,NUBAJJCSZFAXDA-UHFFFAOYSA-N,NUBAJJCSZFAXDA
1778,COc1ccc(Nc2nc(-c3cccc(C#N)c3)nc3ccccc23)cc1O,Substrate,COc1ccc(Nc2nc(-c3cccc(C#N)c3)nc3ccccc23)cc1O,WROFPAOOPRLSQD-UHFFFAOYSA-N,WROFPAOOPRLSQD
1779,CC(=O)Nc1cccc(Nc2nc(-c3cccc(C#N)c3)nc3ccccc23)c1,Substrate,CC(=O)Nc1cccc(Nc2nc(-c3cccc(C#N)c3)nc3ccccc23)c1,JIRDXCUNCYNNBP-UHFFFAOYSA-N,JIRDXCUNCYNNBP
1780,COc1ccccc1-c1nc(Nc2cccc([N+](=O)[O-])c2)c2ccccc2n1,Substrate,COc1ccccc1-c1nc(Nc2cccc([N+](=O)[O-])c2)c2ccccc2n1,USEAKORJENDYDU-UHFFFAOYSA-N,USEAKORJENDYDU
1781,COc1cccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)c1,NQVLXXVFNQHZKR-UHFFFAOYSA-N,NQVLXXVFNQHZKR
1782,COc1cccc(-c2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc3n2)c1,DZMLMXPNPKXTRR-UHFFFAOYSA-N,DZMLMXPNPKXTRR
1783,COc1cccc(-c2nc(Nc3ccc(F)c([N+](=O)[O-])c3)c3ccccc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3ccc(F)c([N+](=O)[O-])c3)c3ccccc3n2)c1,WJKWXHAKDZLYRE-UHFFFAOYSA-N,WJKWXHAKDZLYRE
1784,COc1cccc(-c2nc(Nc3cccc(C#N)c3)c3ccccc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(C#N)c3)c3ccccc3n2)c1,XZZMPISHPSSDHP-UHFFFAOYSA-N,XZZMPISHPSSDHP
1785,COc1cccc(-c2nc(Nc3cccc(F)c3)c3ccccc3n2)c1,Substrate,COc1cccc(-c2nc(Nc3cccc(F)c3)c3ccccc3n2)c1,XOESCMBFNNRLAZ-UHFFFAOYSA-N,XOESCMBFNNRLAZ
1786,COc1cccc(Nc2nc(-c3cccc(OC)c3)nc3ccccc23)c1,Substrate,COc1cccc(Nc2nc(-c3cccc(OC)c3)nc3ccccc23)c1,NQCVYTWHAXYWQY-UHFFFAOYSA-N,NQCVYTWHAXYWQY
1787,COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1,Substrate,COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c3ccccc3n2)cc1,NYFSBSYMSVXEFA-UHFFFAOYSA-N,NYFSBSYMSVXEFA
1788,COc1ccc(-c2nc(Nc3cccc(C#N)c3)c3ccccc3n2)cc1,Substrate,COc1ccc(-c2nc(Nc3cccc(C#N)c3)c3ccccc3n2)cc1,VIMFSWKXVZYPCP-UHFFFAOYSA-N,VIMFSWKXVZYPCP
1789,COc1ccc(-c2nc(Nc3cccc(OC)c3)c3ccccc3n2)cc1,Substrate,COc1ccc(-c2nc(Nc3cccc(OC)c3)c3ccccc3n2)cc1,KJEUQFPLDBBMBM-UHFFFAOYSA-N,KJEUQFPLDBBMBM
1790,COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,Substrate,COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,QMFOOTIKJFKPLV-UHFFFAOYSA-N,QMFOOTIKJFKPLV
1791,COc1ccc(-c2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,Substrate,COc1ccc(-c2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,MXYGOQGQBGZJRU-UHFFFAOYSA-N,MXYGOQGQBGZJRU
1792,COc1ccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,Substrate,COc1ccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,ZSTHOJTUHRHLBS-UHFFFAOYSA-N,ZSTHOJTUHRHLBS
1793,COc1ccc(-c2nc(Nc3ccc(OC)c(C(F)(F)F)c3)c3ccccc3n2)cc1OC,Substrate,COc1ccc(-c2nc(Nc3ccc(OC)c(C(F)(F)F)c3)c3ccccc3n2)cc1OC,CVXOSAZUPUTDLY-UHFFFAOYSA-N,CVXOSAZUPUTDLY
1794,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,Substrate,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,KPNOBVTYTANSBF-UHFFFAOYSA-N,KPNOBVTYTANSBF
1795,COc1ccc(-c2nc(Nc3cccc(F)c3)c3ccccc3n2)cc1OC,Substrate,COc1ccc(-c2nc(Nc3cccc(F)c3)c3ccccc3n2)cc1OC,NGLMXMPQWVVNGG-UHFFFAOYSA-N,NGLMXMPQWVVNGG
1796,COc1ccc(-c2nc(Nc3cccc(S(=O)(=O)F)c3)c3ccccc3n2)cc1OC,Substrate,COc1ccc(-c2nc(Nc3cccc(S(=O)(=O)F)c3)c3ccccc3n2)cc1OC,TVLUSQOSWMGZFO-UHFFFAOYSA-N,TVLUSQOSWMGZFO
1797,O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,Substrate,O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,KBEUKMLEXDGSBY-UHFFFAOYSA-N,KBEUKMLEXDGSBY
1798,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3ccccc3)c2c1,Substrate,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3ccccc3)c2c1,DIOVOHNEDFKJRJ-UHFFFAOYSA-N,DIOVOHNEDFKJRJ
1799,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3cccc(O)c3)c2c1,Substrate,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3cccc(O)c3)c2c1,YDZKVKORABWZAI-UHFFFAOYSA-N,YDZKVKORABWZAI
1800,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3ccc(O)c(O)c3)c2c1,Substrate,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3ccc(O)c(O)c3)c2c1,ZRIMLBBZTYJMSX-UHFFFAOYSA-N,ZRIMLBBZTYJMSX
1801,COc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,Substrate,COc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,FRUOHSHDMMUMEA-UHFFFAOYSA-N,FRUOHSHDMMUMEA
1802,COc1ccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)cc1OC,Substrate,COc1ccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)cc1OC,RHEXYQCYUCRENR-UHFFFAOYSA-N,RHEXYQCYUCRENR
1803,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,Substrate,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,YGVMYAVTABEKHB-UHFFFAOYSA-N,YGVMYAVTABEKHB
1804,N#Cc1ccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)cc1,Substrate,N#Cc1ccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)cc1,WNIJDUKFUNALKX-UHFFFAOYSA-N,WNIJDUKFUNALKX
1805,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3cccc(F)c3)c2c1,Substrate,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3cccc(F)c3)c2c1,HKFMMGIVIGHLPW-UHFFFAOYSA-N,HKFMMGIVIGHLPW
1806,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(NC(=O)c4cccnc4)cc23)c1,Substrate,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(NC(=O)c4cccnc4)cc23)c1,YIKXLYCLWMHKIQ-UHFFFAOYSA-N,YIKXLYCLWMHKIQ
1807,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)cc23)cc1,Substrate,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)cc23)cc1,OZDMVMOWTKVPJP-UHFFFAOYSA-N,OZDMVMOWTKVPJP
1808,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)cc23)c1,Substrate,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)cc23)c1,HRKMLIPHCMDNJP-UHFFFAOYSA-N,HRKMLIPHCMDNJP
1809,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(/N=C(\C)OC(C)=O)cc23)c1,Substrate,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(/N=C(\C)OC(C)=O)cc23)c1,FFJHEOFLCXZBCM-CVKSISIWSA-N,FFJHEOFLCXZBCM
1810,COc1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc(N)cc23)c1,Substrate,COc1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc(N)cc23)c1,TYEIFLLXRISVSV-UHFFFAOYSA-N,TYEIFLLXRISVSV
1811,Nc1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3cccc(O)c3)c2c1,Substrate,Nc1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3cccc(O)c3)c2c1,RKKVMVQIMVDXMA-UHFFFAOYSA-N,RKKVMVQIMVDXMA
1812,Nc1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3ccccc3)c2c1,Substrate,Nc1ccc2nc(-c3cccc(C(F)(F)F)c3)nc(Nc3ccccc3)c2c1,YOMYMWYMNDUUOR-UHFFFAOYSA-N,YOMYMWYMNDUUOR
1813,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc(N)cc23)cc1,Substrate,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc(N)cc23)cc1,VJXRXEUDXDEWOK-UHFFFAOYSA-N,VJXRXEUDXDEWOK
