"ID"	"ParentSmiles"	"Status_Influx"	"Status_Efflux"	"Status_PAMPA"	"Status_BBB"	"Status_CNS"	"LogP"	"TPSA"	"LogS"	"LogD"	"HBA"	"HBD"	"MW"	"RotatableBonds"	"TestValTrain_Influx"	"TestValTrain_Efflux"	"TestValTrain_PAMPA"	"TestValTrain_BBB"	"TestValTrain_CNS"	"MACCS"	"Properties_PredictionScore_Influx"	"Properties_Prediction_Influx"	"MACCS_PredictionScore_Influx"	"MACCS_Prediction_Influx"	"Combined_PredictionScore_Influx"	"Combined_Prediction_Influx"	"Properties_PredictionScore_Efflux"	"Properties_Prediction_Efflux"	"MACCS_PredictionScore_Efflux"	"MACCS_Prediction_Efflux"	"Combined_PredictionScore_Efflux"	"Combined_Prediction_Efflux"	"Properties_PredictionScore_PAMPA"	"Properties_Prediction_PAMPA"	"MACCS_PredictionScore_PAMPA"	"MACCS_Prediction_PAMPA"	"Combined_PredictionScore_PAMPA"	"Combined_Prediction_PAMPA"	"Properties_PredictionScore_BBB"	"Properties_Prediction_BBB"	"MACCS_PredictionScore_BBB"	"MACCS_Prediction_BBB"	"Combined_PredictionScore_BBB"	"Combined_Prediction_BBB"
5748	"CN1C(=O)CN=C(c2ccccc2)c2c1ccc([N+](=O)[O-])c2"	NA	NA	NA	1	NA	2.11	78.49	-3.75	2.06	4	0	295.095691276	2	NA	NA	NA	"Train"	NA	"0000000000000000001000010000000000000000000000001000000100000110000001100010011100001000000111100001010010000110000110111101101001011011100001111101010011010111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.788346469402313	1	0.589040458202362	1	0.628919959068298	1
5749	"CC[C@H](C)C(C)(COC(N)=O)COC(=O)NC(C)C"	NA	NA	NA	1	NA	2.04	90.65	-2.76	2.21	4	2	274.189257312	7	NA	NA	NA	"Train"	NA	"0000000000000000000000100000000000000000000000000000000000000000010000000100000000010000110000000000000001011101011110000010010010100001010111000100101011111111100100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751819789409637	1	0.61893492937088	1	0.636939525604248	1
5750	"CNCC[C@H](Oc1ccccc1OC)c1ccccc1"	NA	NA	NA	1	NA	3.1	30.49	-1.07	0.31	3	1	271.157228912	7	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000010000000001000100000010001001000100000010101100000000111000010000000000111010111110101111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78292328119278	1	0.636416077613831	1	0.638957262039185	1
5751	"CNC/C=C(/c1ccc(Br)cc1)c1cccnc1"	NA	NA	NA	1	NA	2.87	24.92	-2.72	1.74	2	1	302.04186058	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000001000100000000000000100000000001000001000110000010000111000000100000001000001000100000000100100001001000001010100101111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801613807678223	1	0.636003136634827	1	0.64083456993103	1
5752	"CN1Cc2c(cccc2N)[C@H](c2ccccc2)C1"	NA	NA	NA	1	NA	2.93	29.26	-2.56	1.99	2	1	238.146998576	1	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000100000000000010000100011100010010000101000010000000001000001100100000001010110001011001001010010101111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801935315132141	1	0.638154745101929	1	0.64083456993103	1
5753	"CCCCCCCCCNc1ncnc2c1cc[nH]2"	NA	NA	NA	1	NA	5.13	53.6	-5.11	5.14	3	2	260.200096768	9	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000100000000000000100000000000100000000000100101100000011000010101000110010010011101011000000110101010100001000010001010110101111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.345641762018204	0	0.638446390628815	1	0.628919959068298	1
5754	"FCC(F)(F)F"	NA	NA	NA	1	1	1.24	0	-1.48	1.12	0	0	102.009262944	0	NA	NA	NA	"Test"	"Train"	"0000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001100001000000000000000000000100000000000000000010100000000000"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972965717315674	1	0.868716239929199	1	0.863903999328613	1
5755	"Oc1ccc2CC3NCCC4(CCCC[C@H]34)c2c1"	NA	NA	NA	1	NA	2.89	32.26	-0.31	0.39	2	2	243.162314292	0	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000000000000000000000000000000000000010000000000000001000000011000000101100110000011100001001000001110100000101000111010001110011100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.965360462665558	1	0.813616693019867	1	0.822761237621307	1
5756	"Oc1ccc2CC3NCCC45c2c1O[C@@H]4[C@@H](O)C=C[C@H]35"	NA	NA	NA	1	NA	0.53	61.72	-0.28	-1.5	4	3	271.120843404	0	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000010000000010000010000000001100000001000010111100110000011100000011000001110100000101000111110001110011110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.659210920333862	1	0.844304025173187	1	0.364576458930969	0
5757	"O=C1CN=C(C2=CCCCC2)c2c(ccc(Cl)c2)N1"	NA	NA	NA	1	NA	3.53	41.46	-4.31	3.33	2	1	274.08729078	1	NA	NA	NA	"Val"	NA	"0000000000000000001000000000000000000000000000000100000000000100000000000001011100000010000100100011001110100110000011111000001110010110100001111010001011010100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978488028049469	1	0.868716239929199	1	0.863903999328613	1
5758	"CN(C)CCON=C1c2ccccc2CCc2c1cccc2"	NA	NA	NA	1	NA	3.89	24.83	-2.56	3.03	3	0	294.173213324	4	NA	NA	NA	"Train"	NA	"0000000000000000001000010000000000000000000000000000000000000000000000100100010100001100000011100001010010001010001101100101110000011000010001011011100010111101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80543065071106	1	0.636003136634827	1	0.638957262039185	1
5759	"Clc1ccc2Sc3c(cccc3)/C(=C\[C@H]3CN4CCC3CC4)c2c1"	NA	NA	NA	1	NA	5.48	28.54	-4.04	3.66	2	0	353.10049832	1	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000000010000000000000100000000100000000000000001000010001111000000000111001010100010000001011100100010000100110000011011000010000100111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981025636196136	1	0.868716239929199	1	0.863903999328613	1
5760	"Cc1c(CCN2CCC(c3noc4cc(F)ccc34)CC2)c(=O)n2cccc(C)c2n1"	NA	NA	NA	1	NA	3.25	61.94	-4.32	2.72	6	0	420.19615426	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000100010000000000000010000100100000100010100100101110000101011101010010110110100111011101101110000100110001111011110111110111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.794097542762756	1	0.636416077613831	1	0.628919959068298	1
5761	"O=C(c1ccccn1)c1c2nccc(-c3ccncc3)n2nc1"	NA	NA	NA	1	NA	1.61	73.03	-2.85	1.17	6	0	301.096359972	3	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000100000000000001000000000100100000000000101100100000000001111100000010000000000000011101100000000000100001001001000101010000111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.783942043781281	1	0.636416077613831	1	0.636939525604248	1
5762	"CCCCCC[C@H](C)NN"	NA	NA	NA	1	NA	2.38	38.05	-1.61	1.43	2	2	144.16264864	6	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000001000000000000000110000000000000010000011001000000000100010010011101000001000110100000000001000010101000110101100000"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801613807678223	1	0.638446390628815	1	0.631272792816162	1
5763	"O=C(CN1CC[C@H](c2ccc(F)cc2)[C@H](COc2ccc3OCOc3c2)C1)c1ccc(F)cc1"	NA	NA	NA	1	NA	4.76	48	-5.34	5.03	5	0	465.17516472	7	NA	NA	NA	"Train"	NA	"0000000000000000000000000001000000000000010000000000000010000100000000010010000000101110100000111101000010101010100000011110111110010100110100111111010111101110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801613807678223	1	0.589040458202362	1	0.628919959068298	1
5764	"CC(C)N1CCO[C@@H](c2ccc(C(F)(F)F)cc2)C1"	NA	NA	NA	1	NA	3.03	12.47	-2.34	2.67	2	0	273.134048856	2	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000010000000000000010000100000000000110000000001100000000100101000001111011000100011100000010010100110000001011100110011101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801613807678223	1	0.637947559356689	1	0.64083456993103	1
5765	"NC(=O)N1c2ccccc2CC(=O)c2c1cccc2"	NA	NA	NA	1	1	2	63.4	-3.49	1.87	2	1	252.089877624	0	NA	NA	NA	"Val"	"Train"	"0000000000000000001000000000000000001000000000000000000000000000000000000010100000011000000000001000000011000100000010001100101000010011100001111001001101010110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.880507409572601	1	0.868716239929199	1	0.863903999328613	1
5766	"C[C@@H](Cc1ccccc1)[N+](C)([O-])Cc1ccccc1"	NA	NA	NA	1	NA	1.31	29.43	0.4	1.37	1	0	255.162314292	5	NA	NA	NA	"Train"	NA	"0000000000001000000000010000010000000000000000001000000000000000000000100000000000001100000011000001010000000011001100000101100010010000000000001001100010110101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801935315132141	1	0.636003136634827	1	0.636939525604248	1
5767	"NC(=O)CN1C[C@@H](O)CC1=O"	NA	NA	NA	1	NA	-1.47	83.63	0.8	-1.96	3	2	158.06914218	2	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000010001000111100101100111001000100000110000010001100001110110001111001100101011111111110100110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0716241970658302	0	0.487807333469391	0	0.364576458930969	0
5768	"COC(=O)C1(O)CC[C@H]2[C@@H]3CCC(=O)[C@H]4C(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C"	NA	NA	NA	1	NA	1.4	100.9	-2.98	0.54	6	2	376.188588616	1	NA	NA	NA	"Test"	NA	"0000000000000000001000000000000000000000000000000000000000000000010000010000000000000000111010010010000110010001001101000010011110110001001110100110110101001011001110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.818455398082733	1	0.844304025173187	1	0.822761237621307	1
5769	"N[C@@H](Cc1c[nH]c2c1cc(O)cc2)C(=O)O"	NA	NA	NA	1	1	0.91	99.34	-2.3	-1.94	3	4	220.084792244	3	NA	NA	NA	"Train"	"Test"	"0000000000000000000000000000000000000000000000000000010000000000100000000000000000110000011000110000000110000010100000001010001000100000101001100100001101111110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.453403621912003	0	0.430453807115555	0	0.432237684726715	0
5770	"CN(C)C(=O)COC1c2ccccc2CCc2c1cccc2"	NA	NA	NA	1	NA	3.95	29.54	-4.35	3.74	2	0	295.157228912	3	NA	NA	NA	"Train"	NA	"0000000000000000001000000000000000000000000000000000000000000000000000010100000000001100000110100000000010001110000110000100111000010000000000111011100111111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801935315132141	1	0.636003136634827	1	0.631272792816162	1
5771	"CC(C)CCC(=O)C[C@H]1c2c(cccc2)C(=O)N1c1ccc2ccc(Cl)nc2n1"	NA	NA	NA	1	NA	4.63	63.16	-5.59	4.55	4	0	407.140054624	6	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000100000000000000000000000100100000000110100100101010000100011100001010100110001110011100101010011111100001111011110101110111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.731753826141357	1	0.638154745101929	1	0.64083456993103	1
5772	"CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2c1cccc2"	NA	NA	NA	1	NA	2.13	77.05	-4.05	2	7	0	335.138224784	3	NA	NA	NA	"Val"	NA	"0000000000000000000001000000000000000100000000000000000010000100100000100110101100101000000101111100010010000100100010011101101000000000100001111001110001010111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.969363510608673	1	0.868716239929199	1	0.863903999328613	1
5773	"Nc1c(Cl)cc(C(=O)N[C@@H]2CN3CCC2CC3)c(OCC2CC2)c1"	NA	NA	NA	1	NA	2.39	67.59	-1.9	0.52	4	2	349.155704688	5	NA	NA	NA	"Train"	NA	"0000000000000000000001000000000000000000000000000000000000000000000000000000001000011110111100001101001110101110100011001100011010101110110001111011011111111110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.710467755794525	1	0.638446390628815	1	0.638957262039185	1
5774	"O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1"	NA	NA	NA	1	NA	4.07	61.44	-5.65	3.73	3	2	387.19467704	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000001000001000000000000000000000000000000010100100001100111100001101000111000110000011001100100010101001110001001011001011110110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79140305519104	1	0.617923855781555	1	0.638957262039185	1
5775	"C[C@H]1O[C@H](C)O[C@@H](C)O1"	NA	NA	NA	1	NA	0.53	27.69	0.45	0.61	3	0	132.078644244	0	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000100000000000000000000010010000000000000100010000100100000001011001110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972965717315674	1	0.715931594371796	1	0.863903999328613	1
5776	"CC(=O)OCC(=O)C1(O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C"	NA	NA	NA	1	NA	2.25	100.9	-3.8	2.36	6	2	434.210466932	3	NA	NA	NA	"Val"	NA	"0000000000000000000000000100000000000000010000000100000000000000010000010001000000000010111000010010000110111001001100000010011110110101001110101100110111101011001110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975414872169495	1	0.844304025173187	1	0.822761237621307	1
5777	"C#CCN(C)Cc1ccccc1"	NA	NA	NA	1	0	2.32	3.24	-1.45	2.31	1	0	159.104799416	3	NA	NA	NA	"Val"	"Train"	"0000000000000000100000000000000000000000000000000000000000000000000000000000000000001100000010000001000000000000001000000100000000000000010000000001000010100101111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981025636196136	1	0.868716239929199	1	0.863903999328613	1
5778	"Fc1ccc([C@H]2CCNC[C@H]2COc2ccc3OCOc3c2)cc1"	NA	NA	NA	1	NA	3.57	39.72	-1.95	1.46	4	1	329.14272172	4	NA	NA	NA	"Test"	NA	"0000000000000000000000000001000000000000010000000000000010000100000000010000000001100110111000011101000110101010100000011010111110000100110000111110011110101110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.974499106407166	1	0.715931594371796	1	0.863903999328613	1
5779	"O=C(C[C@H]1c2c(cccc2)C(=O)N1c1nc2nc(Cl)ccc2cc1)N1CCC2(CC1)OCCO2"	NA	NA	NA	1	NA	3.4	84.86	-2.77	3.06	6	0	478.140782896	3	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000100000000000000000010000100100000010010100100101110000100011101001010101111000011011110101110011111110101111111010111111110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.705824077129364	1	0.584240555763245	1	0.612735092639923	1
5780	"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1"	NA	NA	NA	1	NA	6.32	23.47	-6.38	5.27	2	1	523.170133264	7	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000010000000000000000000100010000000010000000001110010000001101001101100011000001001100101110010100111000111011010110101100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576591074466705	1	0.608760595321655	1	0.607912361621857	1
5781	"CC([C@H](C)OC(N)=O)[C@H](C)OC(N)=O"	NA	NA	NA	1	NA	0.45	104.64	-1.1	0.27	4	2	204.111006992	4	NA	NA	NA	"Train"	NA	"0000000000000000000000100000000000000000000000000000000000000000000000000000000000010000100000000000000001000100000010000010010000100001000111000100101101011111100100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71186763048172	1	0.584240555763245	1	0.631272792816162	1
5782	"OCC1(CO)COC(C(Cl)(Cl)Cl)OC1"	NA	NA	NA	1	NA	1.21	58.92	-0.97	0.61	4	2	263.972291872	2	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000100010000000010000000000000001000000110000000100001001101001000000010010000000100100111100000100000010101010001110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.856036067008972	1	0.844304025173187	1	0.822761237621307	1
5783	"O[C@@H](OCC(CO[C@H](O)C(Cl)(Cl)Cl)(CO[C@H](O)C(Cl)(Cl)Cl)CO[C@H](O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl"	NA	NA	NA	1	NA	3.07	117.84	-3.41	6.72	8	4	719.710749632	12	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000000000000010000000000000000000000110000000000001001101001000000000010010000100100011100000100000010101010000100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626161515712738	1	0.844304025173187	1	0.5	0
5784	"NC(=O)NC(=O)Cc1ccccc1"	NA	NA	NA	1	0	1.23	72.19	-2.04	1.14	2	2	178.07422756	2	NA	NA	NA	"Train"	"Train"	"0000000000000000000000000000000000001000001000000000000000000000000000000000100000010000101100001000000101000110000010000000000000110001000001000000001001110110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.710467755794525	1	0.617543995380402	1	0.638957262039185	1
5785	"C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1"	NA	NA	NA	1	NA	4.44	23.47	-1.45	2.71	2	1	321.209264484	3	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000000000000000000000000000000000000010000000010000000001100000000000101100010010011101101001100101110000000111000111011110110111101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981025636196136	1	0.813616693019867	1	0.822761237621307	1
5786	"CC[C@H](C(=O)NC(N)=O)c1ccccc1"	NA	NA	NA	1	NA	1.62	72.19	-2.4	1.66	2	2	206.105527688	3	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000001000001000000000000000000000000000000000100000010000110100001000000001000100010010000000000000100001000001000000001001110111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.716007649898529	1	0.617557644844055	1	0.636939525604248	1
5787	"C[C@@H]1NCCO[C@H]1c1ccccc1"	NA	NA	NA	1	NA	1.71	21.26	-0.43	0.47	2	1	177.1153641	1	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000010000100000000000000000001000000001000100101000100011010000100011000000000010000110000001010011110011101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97634094953537	1	0.868716239929199	1	0.863903999328613	1
5788	"C[C@@H](COc1ccccc1)NN"	NA	NA	NA	1	NA	1.1	47.28	-1.27	0.87	3	2	166.110613068	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000001000000000000000110000000000000010000010001101000000100001010101000000001011000100000000001100000001110111101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79481440782547	1	0.572345852851868	1	0.638957262039185	1
5789	"CN1C(=O)C[C@@H](c2ccccc2)C1=O"	NA	NA	NA	1	NA	0.55	37.38	-2.05	0.61	2	0	189.078978592	1	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000100000000000010000000101000100110010000000000010110000110001100001000010001100000100001010001010111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.757895052433014	1	0.638446390628815	1	0.636939525604248	1
5790	"O=C(O)c1ccccc1Oc1ccccc1"	NA	NA	NA	1	NA	3.88	46.53	-0.26	0.61	2	1	214.06299418	3	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000010111000000000001000111100010101001010011110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739619851112366	1	0.589040458202362	1	0.631272792816162	1
5791	"CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O"	NA	NA	NA	1	NA	1.58	66.48	-2.36	1.52	3	1	260.116092372	3	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000001000000000000000000000000100010000000010100100001000110100001100000001000101010110011100001000001011100001101101111001110111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737610697746277	1	0.547853052616119	1	0.631272792816162	1
5792	"O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1"	NA	NA	NA	1	NA	1.29	36.44	-1.47	1.18	3	0	281.152812228	3	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000100100101000000000110000011011100100010000000110001001011000011110100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.845437347888947	1	0.868716239929199	1	0.863903999328613	1
5793	"c1ccc(-c2nc3c(cccc3)c(CCC3CCNCC3)c2)cc1"	NA	NA	NA	1	NA	5.24	24.92	-1.86	2.33	2	1	316.193948768	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000100100000000000000001000100001000000101000110000010000001011000100110000000110001001010001010110100111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80543065071106	1	0.636416077613831	1	0.636939525604248	1
5794	"CC(=O)c1cc2c(cc1)Sc1ccccc1N2CCCN1CCC(CCO)CC1"	NA	NA	NA	1	NA	4.41	69.08	-2.99	2.62	5	1	410.2027992	7	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000010000000000000000000000100000000000000010000111001101001000000101000110001010000001011100100110010010111001011011000111111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78692501783371	1	0.608760595321655	1	0.607912361621857	1
5795	"O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1"	NA	NA	NA	1	NA	3.35	49.77	-2.36	2.88	4	1	339.18344366	6	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000000000000000000000000000000000000010000010010000000001100001000100101000000001011000001001110110110010000111000001111000111101110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978488028049469	1	0.487807333469391	0	0.822761237621307	1
5796	"CN1CCN(c2nnc3Oc4c(cccc4)N(C)c3c2)CC1"	NA	NA	NA	1	NA	2.39	44.73	-1.04	-0.27	6	0	297.158960228	1	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000100000000000001000010000100100000000010101100001100000111100101000010000110101111011101100010001010110001011011100110011101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.956580996513367	1	0.868716239929199	1	0.863903999328613	1
5797	"CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3c2cc(S(=O)(=O)N(C)C)cc3)CC1"	NA	NA	NA	1	NA	11.68	103.84	-11.17	10.26	7	0	713.425999496	23	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000110010000000000000010001001111001001000001110000110001101000011000101010011011011011111011111110111010011110111011111100011111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.359340965747833	0	0.715931594371796	1	0.31002551317215	0
5798	"NC(=O)CN1CCCC1=O"	NA	NA	NA	1	1	-1.34	63.4	0.43	-1.39	2	1	142.07422756	2	NA	NA	NA	"Train"	"Train"	"0000000000000000000000000000000000000000000000000000000000000000000000000010001000111100001100110001000100000110000011001100001110010001110001100011011011110110100110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.764834940433502	1	0.638446390628815	1	0.598687648773193	1
5799	"CN(C)CCC1(C)OCCC2=C1c1ccccc1C2"	NA	NA	NA	1	NA	4.51	12.47	-2.66	2.05	2	0	257.177964356	3	NA	NA	NA	"Train"	NA	"0000000000000000000000000100000000000000000000000100000010000000010000000101000000001100000010011111000010011011001101000100000110010000110010011011100110101101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801613807678223	1	0.483339488506317	0	0.64083456993103	1
5800	"N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1"	NA	NA	NA	1	1	3.81	73.36	-3.59	3.53	4	1	430.273261708	7	NA	NA	NA	"Train"	"Val"	"0000000000000000000000000000000000000000100000000000000000000100010000000010001100011100011100100101000000000111000011011100100110001000110001001011001011110100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.788346469402313	1	0.638154745101929	1	0.631272792816162	1
5801	"CC(C)(C)C(=O)NCCCC(=O)O"	NA	NA	NA	1	NA	1.17	66.4	0.73	-1.94	2	2	187.120843404	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000010000000100000001000000011100000001000100010111000011000010000000110001001010000110101011111111100100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763759255409241	1	0.61893492937088	1	0.598687648773193	1
